Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-17 19:18:20.5,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:21.6,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:21.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:21.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:21.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:21.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:22.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:22.6,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:23.7,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:23.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:23.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:23.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:23.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:24.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:24.7,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:25.8,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:25.8,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:25.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:25.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:26.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:26.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:26.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:27.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:27.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:27.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:27.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:28.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:28.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:29.1,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:29.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:29.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:29.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:29.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:30.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:30.1,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:31.2,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:31.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:31.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:31.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:31.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:32.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:32.2,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:33.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:33.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:33.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:33.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:33.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:34.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:34.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:35.4,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:35.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:35.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:35.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:36.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:36.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:36.4,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:37.5,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:37.8,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:37.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:37.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:38.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:38.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:18:38.5,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:39.6,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:18:39.8,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:39.9,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:39.9,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:40.0,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:40.0,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:40.6,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:41.7,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:41.8,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:41.8,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:41.9,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:42.0,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:42.0,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:42.7,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:43.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:43.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:43.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:44.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:44.0,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:44.1,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:44.8,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:45.8,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:45.9,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:45.9,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:46.0,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:46.0,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:46.1,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:18:47.1,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:47.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:47.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:47.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:48.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:48.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:48.2,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:49.2,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:49.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:49.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:49.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:50.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:50.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:50.3,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:51.3,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:51.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:51.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:18:51.9,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:52.0,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:52.0,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:52.4,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:53.4,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:53.8,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:53.9,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:53.9,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:54.0,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:54.0,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:54.5,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:55.5,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:55.8,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:55.9,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:55.9,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:56.0,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:56.0,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:56.6,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:57.6,0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:57.8,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:57.9,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:57.9,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:58.0,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:58.0,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:18:58.7,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:59.7,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:59.8,-0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:59.9,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:18:59.9,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:19:00.0,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:19:00.0,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:19:00.8,0.0,25.3,96.9,24.9,29.5
2026-03-17 19:19:01.8,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:19:01.9,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:19:01.9,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:19:02.0,-0.0,25.3,96.9,25.0,29.5
2026-03-17 19:19:02.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:02.1,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:03.1,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:03.8,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:03.9,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:03.9,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:04.0,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:04.0,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:04.2,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:05.2,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:05.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:05.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:05.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:06.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:06.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:06.3,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:07.3,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:07.8,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:07.9,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:07.9,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:08.0,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:08.0,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:08.4,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:09.4,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:09.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:09.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:09.9,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:10.0,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:10.0,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:10.5,0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:11.5,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:11.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:11.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:11.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:12.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:12.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:12.6,0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:13.6,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:13.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:13.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:13.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:14.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:14.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:14.7,-0.0,25.3,96.9,25.0,29.6
2026-03-17 19:19:15.7,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:15.8,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:15.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:15.9,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:16.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:16.0,-0.0,25.3,96.9,24.9,29.6
2026-03-17 19:19:16.8,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:17.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:17.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:17.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:18.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:18.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:18.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:19.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:19.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:19.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:19.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:20.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:20.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:20.2,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:21.2,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:21.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:21.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:21.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:22.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:22.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:22.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:23.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:23.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:23.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:23.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:24.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:24.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:24.4,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:25.4,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:25.8,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:25.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:25.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:26.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:26.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:26.5,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:27.5,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:27.8,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:27.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:27.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:28.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:28.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:28.6,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:29.6,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:29.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:29.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:30.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:30.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:30.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:30.7,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:31.7,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:31.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:31.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:32.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:32.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:32.1,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:32.8,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:33.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:33.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:34.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:34.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:34.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:34.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:34.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:35.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:35.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:36.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:36.0,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:36.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:36.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:37.2,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:37.9,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:37.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:38.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:38.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:38.1,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:38.2,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:39.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:39.9,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:40.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:40.0,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:40.1,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:40.1,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:40.3,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:41.4,-0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:41.9,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:42.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:42.0,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:42.1,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:42.1,0.0,25.3,96.9,24.9,29.7
2026-03-17 19:19:42.4,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:43.5,-0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:43.9,0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:44.0,0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:44.0,0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:44.1,0.0,25.3,96.9,25.0,29.7
2026-03-17 19:19:44.1,0.0,25.3,96.9,25.0,29.7
