Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-27 17:54:24.7,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:24.8,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:24.8,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:24.9,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:25.1,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:25.2,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:25.4,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:25.5,-0.0,25.6,96.8,25.1,15.9
2026-03-27 17:54:25.6,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:25.6,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:25.9,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:26.0,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:26.1,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:26.1,-0.0,25.6,96.8,25.2,15.9
2026-03-27 17:54:26.3,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.4,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.4,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.5,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.5,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.6,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.7,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.8,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.8,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:26.9,-0.0,25.6,96.8,25.2,16.0
2026-03-27 17:54:27.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.2,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.6,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.6,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.7,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:27.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.0,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.3,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.5,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.5,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.7,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.7,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.8,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:28.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.2,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.6,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.6,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.7,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:29.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.0,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.0,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.3,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.4,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.5,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.5,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.7,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.8,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.8,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:30.9,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:31.1,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:31.2,-0.0,25.6,96.8,25.1,16.0
2026-03-27 17:54:31.4,-0.0,25.6,96.8,25.0,16.1
2026-03-27 17:54:31.6,-0.0,25.6,96.8,25.0,16.1
2026-03-27 17:54:31.6,-0.0,25.6,96.8,25.0,16.1
2026-03-27 17:54:31.8,-0.0,25.6,96.8,25.0,16.1
2026-03-27 17:54:31.9,-0.0,25.6,96.8,25.0,16.1
2026-03-27 17:54:32.0,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.0,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.1,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.3,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.4,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.4,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.5,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.5,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:32.7,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:32.8,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:32.9,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:32.9,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:33.0,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:33.1,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:33.2,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:33.4,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:33.6,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:33.6,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:33.9,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:34.0,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:34.0,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:34.1,-0.0,25.6,96.8,25.2,16.1
2026-03-27 17:54:34.1,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.3,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.4,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.4,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.5,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.5,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.7,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.8,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.8,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:34.9,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:35.1,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:35.1,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:35.2,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:35.4,-0.0,25.6,96.8,25.1,16.1
2026-03-27 17:54:35.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:35.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:35.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.2,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.3,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.7,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.8,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.8,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:36.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.2,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.2,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:37.9,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.0,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.0,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.1,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.3,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.3,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.4,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.4,-0.0,25.6,96.8,25.2,16.2
2026-03-27 17:54:38.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:38.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:38.7,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:38.8,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:38.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:38.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.2,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.3,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:39.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.3,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.7,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.8,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.8,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:40.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.2,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:41.9,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.0,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.1,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.3,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.4,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.5,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.6,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.7,-0.0,25.6,96.8,25.1,16.2
2026-03-27 17:54:42.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:42.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:42.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.2,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.6,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.6,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:43.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.3,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:44.9,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:45.1,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:45.2,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:45.4,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:45.6,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:45.6,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:45.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:45.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.3,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:46.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:47.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:47.2,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:47.4,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:47.6,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:47.6,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:47.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:47.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.3,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.7,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.8,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:48.9,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:49.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:49.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:49.2,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:49.4,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:49.6,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:49.6,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:49.9,-0.0,25.6,96.8,25.2,16.3
2026-03-27 17:54:50.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.0,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.1,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.3,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.4,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.5,-0.0,25.6,96.8,25.1,16.3
2026-03-27 17:54:50.7,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:50.8,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:50.8,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:50.9,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:51.1,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:51.1,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:51.2,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:51.4,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:51.6,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:51.6,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:51.9,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:52.0,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:52.0,-0.0,25.6,96.8,25.2,16.4
2026-03-27 17:54:52.1,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:52.2,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:52.3,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:52.4,-0.0,25.6,96.8,25.1,16.4
2026-03-27 17:54:52.4,-0.0,25.6,96.8,25.1,16.4
