Created as New Dataset,Sample 843 By YargerLab Date Saturday, April 18 2026
cm-1,A
3249.00,0.0334
3248.00,0.0334
3247.00,0.0336
3246.00,0.0338
3245.00,0.0341
3244.00,0.0344
3243.00,0.0346
3242.00,0.0349
3241.00,0.0350
3240.00,0.0352
3239.00,0.0354
3238.00,0.0355
3237.00,0.0356
3236.00,0.0356
3235.00,0.0357
3234.00,0.0358
3233.00,0.0361
3232.00,0.0365
3231.00,0.0368
3230.00,0.0372
3229.00,0.0375
3228.00,0.0377
3227.00,0.0379
3226.00,0.0382
3225.00,0.0384
3224.00,0.0386
3223.00,0.0389
3222.00,0.0391
3221.00,0.0393
3220.00,0.0395
3219.00,0.0397
3218.00,0.0400
3217.00,0.0402
3216.00,0.0404
3215.00,0.0406
3214.00,0.0409
3213.00,0.0411
3212.00,0.0413
3211.00,0.0416
3210.00,0.0418
3209.00,0.0420
3208.00,0.0423
3207.00,0.0426
3206.00,0.0428
3205.00,0.0431
3204.00,0.0434
3203.00,0.0437
3202.00,0.0439
3201.00,0.0442
3200.00,0.0445
3199.00,0.0448
3198.00,0.0450
3197.00,0.0453
3196.00,0.0456
3195.00,0.0458
3194.00,0.0461
3193.00,0.0463
3192.00,0.0466
3191.00,0.0469
3190.00,0.0471
3189.00,0.0474
3188.00,0.0477
3187.00,0.0480
3186.00,0.0483
3185.00,0.0486
3184.00,0.0489
3183.00,0.0491
3182.00,0.0494
3181.00,0.0497
3180.00,0.0499
3179.00,0.0502
3178.00,0.0505
3177.00,0.0508
3176.00,0.0510
3175.00,0.0513
3174.00,0.0515
3173.00,0.0518
3172.00,0.0521
3171.00,0.0523
3170.00,0.0526
3169.00,0.0528
3168.00,0.0531
3167.00,0.0533
3166.00,0.0536
3165.00,0.0538
3164.00,0.0541
3163.00,0.0544
3162.00,0.0546
3161.00,0.0549
3160.00,0.0552
3159.00,0.0555
3158.00,0.0557
3157.00,0.0559
3156.00,0.0561
3155.00,0.0563
3154.00,0.0564
3153.00,0.0567
3152.00,0.0570
3151.00,0.0574
3150.00,0.0577
3149.00,0.0581
3148.00,0.0584
3147.00,0.0587
3146.00,0.0590
3145.00,0.0593
3144.00,0.0596
3143.00,0.0599
3142.00,0.0601
3141.00,0.0603
3140.00,0.0606
3139.00,0.0609
3138.00,0.0612
3137.00,0.0616
3136.00,0.0620
3135.00,0.0623
3134.00,0.0626
3133.00,0.0629
3132.00,0.0632
3131.00,0.0635
3130.00,0.0638
3129.00,0.0641
3128.00,0.0644
3127.00,0.0647
3126.00,0.0650
3125.00,0.0653
3124.00,0.0655
3123.00,0.0658
3122.00,0.0660
3121.00,0.0662
3120.00,0.0665
3119.00,0.0668
3118.00,0.0672
3117.00,0.0676
3116.00,0.0680
3115.00,0.0685
3114.00,0.0691
3113.00,0.0696
3112.00,0.0702
3111.00,0.0708
3110.00,0.0714
3109.00,0.0722
3108.00,0.0732
3107.00,0.0743
3106.00,0.0755
3105.00,0.0768
3104.00,0.0782
3103.00,0.0794
3102.00,0.0805
3101.00,0.0813
3100.00,0.0818
3099.00,0.0821
3098.00,0.0822
3097.00,0.0821
3096.00,0.0822
3095.00,0.0824
3094.00,0.0830
3093.00,0.0840
3092.00,0.0856
3091.00,0.0880
3090.00,0.0912
3089.00,0.0953
3088.00,0.1000
3087.00,0.1051
3086.00,0.1102
3085.00,0.1147
3084.00,0.1181
3083.00,0.1200
3082.00,0.1201
3081.00,0.1187
3080.00,0.1162
3079.00,0.1133
3078.00,0.1105
3077.00,0.1080
3076.00,0.1059
3075.00,0.1041
3074.00,0.1025
3073.00,0.1012
3072.00,0.1001
3071.00,0.0991
3070.00,0.0982
3069.00,0.0975
3068.00,0.0969
3067.00,0.0964
3066.00,0.0961
3065.00,0.0959
3064.00,0.0958
3063.00,0.0957
3062.00,0.0956
3061.00,0.0956
3060.00,0.0956
3059.00,0.0956
3058.00,0.0956
3057.00,0.0956
3056.00,0.0957
3055.00,0.0957
3054.00,0.0959
3053.00,0.0960
3052.00,0.0961
3051.00,0.0962
3050.00,0.0964
3049.00,0.0965
3048.00,0.0967
3047.00,0.0968
3046.00,0.0970
3045.00,0.0971
3044.00,0.0972
3043.00,0.0973
3042.00,0.0975
3041.00,0.0976
3040.00,0.0977
3039.00,0.0978
3038.00,0.0979
3037.00,0.0980
3036.00,0.0981
3035.00,0.0982
3034.00,0.0983
3033.00,0.0984
3032.00,0.0985
3031.00,0.0987
3030.00,0.0988
3029.00,0.0989
3028.00,0.0991
3027.00,0.0993
3026.00,0.0995
3025.00,0.0997
3024.00,0.0999
3023.00,0.1002
3022.00,0.1004
3021.00,0.1007
3020.00,0.1010
3019.00,0.1012
3018.00,0.1014
3017.00,0.1017
3016.00,0.1020
3015.00,0.1023
3014.00,0.1025
3013.00,0.1028
3012.00,0.1030
3011.00,0.1033
3010.00,0.1036
3009.00,0.1038
3008.00,0.1040
3007.00,0.1042
3006.00,0.1044
3005.00,0.1046
3004.00,0.1048
3003.00,0.1049
3002.00,0.1050
3001.00,0.1051
3000.00,0.1053
2999.00,0.1054
2998.00,0.1055
2997.00,0.1056
2996.00,0.1057
2995.00,0.1058
2994.00,0.1059
2993.00,0.1060
2992.00,0.1061
2991.00,0.1061
2990.00,0.1062
2989.00,0.1062
2988.00,0.1062
2987.00,0.1062
2986.00,0.1062
2985.00,0.1061
2984.00,0.1059
2983.00,0.1057
2982.00,0.1056
2981.00,0.1055
2980.00,0.1054
2979.00,0.1054
2978.00,0.1054
2977.00,0.1054
2976.00,0.1053
2975.00,0.1052
2974.00,0.1051
2973.00,0.1049
2972.00,0.1047
2971.00,0.1045
2970.00,0.1044
2969.00,0.1043
2968.00,0.1043
2967.00,0.1042
2966.00,0.1041
2965.00,0.1040
2964.00,0.1039
2963.00,0.1038
2962.00,0.1038
2961.00,0.1037
2960.00,0.1037
2959.00,0.1036
2958.00,0.1036
2957.00,0.1037
2956.00,0.1037
2955.00,0.1038
2954.00,0.1038
2953.00,0.1039
2952.00,0.1040
2951.00,0.1041
2950.00,0.1041
2949.00,0.1042
2948.00,0.1043
2947.00,0.1044
2946.00,0.1044
2945.00,0.1045
2944.00,0.1045
2943.00,0.1045
2942.00,0.1045
2941.00,0.1045
2940.00,0.1044
2939.00,0.1044
2938.00,0.1043
2937.00,0.1043
2936.00,0.1043
2935.00,0.1043
2934.00,0.1043
2933.00,0.1043
2932.00,0.1044
2931.00,0.1045
2930.00,0.1046
2929.00,0.1048
2928.00,0.1050
2927.00,0.1052
2926.00,0.1055
2925.00,0.1058
2924.00,0.1061
2923.00,0.1065
2922.00,0.1069
2921.00,0.1072
2920.00,0.1076
2919.00,0.1079
2918.00,0.1082
2917.00,0.1085
2916.00,0.1088
2915.00,0.1090
2914.00,0.1092
2913.00,0.1093
2912.00,0.1094
2911.00,0.1095
2910.00,0.1096
2909.00,0.1096
2908.00,0.1096
2907.00,0.1096
2906.00,0.1096
2905.00,0.1095
2904.00,0.1095
2903.00,0.1095
2902.00,0.1095
2901.00,0.1095
2900.00,0.1096
2899.00,0.1096
2898.00,0.1097
2897.00,0.1098
2896.00,0.1099
2895.00,0.1101
2894.00,0.1103
2893.00,0.1105
2892.00,0.1108
2891.00,0.1111
2890.00,0.1114
2889.00,0.1118
2888.00,0.1123
2887.00,0.1127
2886.00,0.1132
2885.00,0.1138
2884.00,0.1144
2883.00,0.1150
2882.00,0.1156
2881.00,0.1163
2880.00,0.1169
2879.00,0.1176
2878.00,0.1182
2877.00,0.1188
2876.00,0.1193
2875.00,0.1197
2874.00,0.1201
2873.00,0.1205
2872.00,0.1209
2871.00,0.1213
2870.00,0.1216
2869.00,0.1219
2868.00,0.1222
2867.00,0.1224
2866.00,0.1225
2865.00,0.1227
2864.00,0.1227
2863.00,0.1228
2862.00,0.1227
2861.00,0.1227
2860.00,0.1227
2859.00,0.1226
2858.00,0.1225
2857.00,0.1224
2856.00,0.1222
2855.00,0.1220
2854.00,0.1219
2853.00,0.1217
2852.00,0.1215
2851.00,0.1213
2850.00,0.1211
2849.00,0.1209
2848.00,0.1208
2847.00,0.1206
2846.00,0.1206
2845.00,0.1205
2844.00,0.1205
2843.00,0.1204
2842.00,0.1204
2841.00,0.1203
2840.00,0.1203
2839.00,0.1204
2838.00,0.1205
2837.00,0.1206
2836.00,0.1208
2835.00,0.1210
2834.00,0.1211
2833.00,0.1213
2832.00,0.1214
2831.00,0.1215
2830.00,0.1215
2829.00,0.1216
2828.00,0.1216
2827.00,0.1216
2826.00,0.1216
2825.00,0.1215
2824.00,0.1215
2823.00,0.1214
2822.00,0.1213
2821.00,0.1212
2820.00,0.1211
2819.00,0.1209
2818.00,0.1207
2817.00,0.1206
2816.00,0.1204
2815.00,0.1201
2814.00,0.1199
2813.00,0.1197
2812.00,0.1195
2811.00,0.1192
2810.00,0.1189
2809.00,0.1186
2808.00,0.1183
2807.00,0.1181
2806.00,0.1178
2805.00,0.1175
2804.00,0.1172
2803.00,0.1168
2802.00,0.1165
2801.00,0.1162
2800.00,0.1158
2799.00,0.1155
2798.00,0.1151
2797.00,0.1148
2796.00,0.1144
2795.00,0.1141
2794.00,0.1138
2793.00,0.1134
2792.00,0.1130
2791.00,0.1126
2790.00,0.1122
2789.00,0.1119
2788.00,0.1115
2787.00,0.1111
2786.00,0.1108
2785.00,0.1104
2784.00,0.1100
2783.00,0.1096
2782.00,0.1092
2781.00,0.1088
2780.00,0.1084
2779.00,0.1079
2778.00,0.1075
2777.00,0.1070
2776.00,0.1066
2775.00,0.1062
2774.00,0.1058
2773.00,0.1053
2772.00,0.1049
2771.00,0.1045
2770.00,0.1041
2769.00,0.1037
2768.00,0.1033
2767.00,0.1029
2766.00,0.1026
2765.00,0.1022
2764.00,0.1019
2763.00,0.1015
2762.00,0.1012
2761.00,0.1009
2760.00,0.1006
2759.00,0.1003
2758.00,0.1001
2757.00,0.0998
2756.00,0.0996
2755.00,0.0994
2754.00,0.0992
2753.00,0.0990
2752.00,0.0988
2751.00,0.0986
2750.00,0.0984
2749.00,0.0982
2748.00,0.0980
2747.00,0.0978
2746.00,0.0976
2745.00,0.0973
2744.00,0.0971
2743.00,0.0969
2742.00,0.0967
2741.00,0.0965
2740.00,0.0963
2739.00,0.0961
2738.00,0.0959
2737.00,0.0958
2736.00,0.0957
2735.00,0.0956
2734.00,0.0956
2733.00,0.0956
2732.00,0.0956
2731.00,0.0957
2730.00,0.0958
2729.00,0.0959
2728.00,0.0961
2727.00,0.0962
2726.00,0.0964
2725.00,0.0966
2724.00,0.0968
2723.00,0.0970
2722.00,0.0972
2721.00,0.0974
2720.00,0.0976
2719.00,0.0978
2718.00,0.0981
2717.00,0.0983
2716.00,0.0985
2715.00,0.0988
2714.00,0.0991
2713.00,0.0995
2712.00,0.0999
2711.00,0.1003
2710.00,0.1007
2709.00,0.1011
2708.00,0.1016
2707.00,0.1021
2706.00,0.1026
2705.00,0.1031
2704.00,0.1036
2703.00,0.1041
2702.00,0.1046
2701.00,0.1052
2700.00,0.1057
2699.00,0.1062
2698.00,0.1066
2697.00,0.1071
2696.00,0.1074
2695.00,0.1078
2694.00,0.1081
2693.00,0.1083
2692.00,0.1085
2691.00,0.1087
2690.00,0.1089
2689.00,0.1091
2688.00,0.1093
2687.00,0.1094
2686.00,0.1095
2685.00,0.1097
2684.00,0.1098
2683.00,0.1099
2682.00,0.1100
2681.00,0.1101
2680.00,0.1102
2679.00,0.1103
2678.00,0.1103
2677.00,0.1103
2676.00,0.1103
2675.00,0.1103
2674.00,0.1103
2673.00,0.1103
2672.00,0.1104
2671.00,0.1105
2670.00,0.1105
2669.00,0.1107
2668.00,0.1108
2667.00,0.1110
2666.00,0.1112
2665.00,0.1114
2664.00,0.1116
2663.00,0.1118
2662.00,0.1120
2661.00,0.1121
2660.00,0.1122
2659.00,0.1122
2658.00,0.1122
2657.00,0.1122
2656.00,0.1121
2655.00,0.1120
2654.00,0.1118
2653.00,0.1115
2652.00,0.1112
2651.00,0.1108
2650.00,0.1104
2649.00,0.1100
2648.00,0.1096
2647.00,0.1091
2646.00,0.1086
2645.00,0.1081
2644.00,0.1076
2643.00,0.1071
2642.00,0.1066
2641.00,0.1060
2640.00,0.1055
2639.00,0.1050
2638.00,0.1045
2637.00,0.1040
2636.00,0.1035
2635.00,0.1030
2634.00,0.1025
2633.00,0.1021
2632.00,0.1016
2631.00,0.1011
2630.00,0.1006
2629.00,0.1001
2628.00,0.0996
2627.00,0.0990
2626.00,0.0985
2625.00,0.0981
2624.00,0.0976
2623.00,0.0971
2622.00,0.0966
2621.00,0.0961
2620.00,0.0957
2619.00,0.0952
2618.00,0.0948
2617.00,0.0945
2616.00,0.0942
2615.00,0.0939
2614.00,0.0937
2613.00,0.0936
2612.00,0.0934
2611.00,0.0933
2610.00,0.0932
