Created as New Dataset,Sample 849 By YargerLab Date Saturday, April 18 2026
cm-1,A
3586.00,0.0198
3585.00,0.0198
3584.00,0.0198
3583.00,0.0198
3582.00,0.0198
3581.00,0.0198
3580.00,0.0198
3579.00,0.0198
3578.00,0.0198
3577.00,0.0198
3576.00,0.0198
3575.00,0.0199
3574.00,0.0199
3573.00,0.0199
3572.00,0.0199
3571.00,0.0199
3570.00,0.0200
3569.00,0.0200
3568.00,0.0201
3567.00,0.0202
3566.00,0.0202
3565.00,0.0201
3564.00,0.0201
3563.00,0.0201
3562.00,0.0201
3561.00,0.0200
3560.00,0.0200
3559.00,0.0200
3558.00,0.0200
3557.00,0.0200
3556.00,0.0200
3555.00,0.0200
3554.00,0.0200
3553.00,0.0200
3552.00,0.0200
3551.00,0.0200
3550.00,0.0200
3549.00,0.0200
3548.00,0.0200
3547.00,0.0200
3546.00,0.0200
3545.00,0.0200
3544.00,0.0200
3543.00,0.0200
3542.00,0.0200
3541.00,0.0200
3540.00,0.0200
3539.00,0.0200
3538.00,0.0201
3537.00,0.0201
3536.00,0.0201
3535.00,0.0201
3534.00,0.0201
3533.00,0.0201
3532.00,0.0202
3531.00,0.0202
3530.00,0.0202
3529.00,0.0202
3528.00,0.0202
3527.00,0.0202
3526.00,0.0202
3525.00,0.0201
3524.00,0.0202
3523.00,0.0202
3522.00,0.0202
3521.00,0.0202
3520.00,0.0202
3519.00,0.0202
3518.00,0.0201
3517.00,0.0201
3516.00,0.0201
3515.00,0.0202
3514.00,0.0202
3513.00,0.0202
3512.00,0.0203
3511.00,0.0203
3510.00,0.0203
3509.00,0.0203
3508.00,0.0203
3507.00,0.0203
3506.00,0.0203
3505.00,0.0203
3504.00,0.0203
3503.00,0.0203
3502.00,0.0203
3501.00,0.0203
3500.00,0.0203
3499.00,0.0203
3498.00,0.0203
3497.00,0.0203
3496.00,0.0203
3495.00,0.0203
3494.00,0.0204
3493.00,0.0204
3492.00,0.0204
3491.00,0.0204
3490.00,0.0204
3489.00,0.0204
3488.00,0.0205
3487.00,0.0205
3486.00,0.0205
3485.00,0.0206
3484.00,0.0206
3483.00,0.0206
3482.00,0.0206
3481.00,0.0206
3480.00,0.0206
3479.00,0.0206
3478.00,0.0206
3477.00,0.0207
3476.00,0.0207
3475.00,0.0207
3474.00,0.0208
3473.00,0.0208
3472.00,0.0207
3471.00,0.0207
3470.00,0.0207
3469.00,0.0207
3468.00,0.0207
3467.00,0.0208
3466.00,0.0209
3465.00,0.0210
3464.00,0.0210
3463.00,0.0211
3462.00,0.0211
3461.00,0.0211
3460.00,0.0211
3459.00,0.0212
3458.00,0.0212
3457.00,0.0213
3456.00,0.0213
3455.00,0.0213
3454.00,0.0214
3453.00,0.0214
3452.00,0.0214
3451.00,0.0214
3450.00,0.0215
3449.00,0.0216
3448.00,0.0216
3447.00,0.0217
3446.00,0.0217
3445.00,0.0218
3444.00,0.0219
3443.00,0.0219
3442.00,0.0220
3441.00,0.0220
3440.00,0.0219
3439.00,0.0219
3438.00,0.0218
3437.00,0.0218
3436.00,0.0218
3435.00,0.0219
3434.00,0.0220
3433.00,0.0221
3432.00,0.0222
3431.00,0.0222
3430.00,0.0223
3429.00,0.0224
3428.00,0.0226
3427.00,0.0227
3426.00,0.0228
3425.00,0.0229
3424.00,0.0230
3423.00,0.0231
3422.00,0.0231
3421.00,0.0232
3420.00,0.0232
3419.00,0.0233
3418.00,0.0234
3417.00,0.0234
3416.00,0.0234
3415.00,0.0234
3414.00,0.0234
3413.00,0.0235
3412.00,0.0235
3411.00,0.0236
3410.00,0.0237
3409.00,0.0238
3408.00,0.0239
3407.00,0.0240
3406.00,0.0240
3405.00,0.0240
3404.00,0.0239
3403.00,0.0237
3402.00,0.0236
3401.00,0.0237
3400.00,0.0238
3399.00,0.0241
3398.00,0.0243
3397.00,0.0245
3396.00,0.0246
3395.00,0.0246
3394.00,0.0245
3393.00,0.0245
3392.00,0.0246
3391.00,0.0247
3390.00,0.0250
3389.00,0.0252
3388.00,0.0254
3387.00,0.0255
3386.00,0.0256
3385.00,0.0257
3384.00,0.0258
3383.00,0.0259
3382.00,0.0260
3381.00,0.0260
3380.00,0.0261
3379.00,0.0262
3378.00,0.0263
3377.00,0.0264
3376.00,0.0265
3375.00,0.0266
3374.00,0.0266
3373.00,0.0266
3372.00,0.0265
3371.00,0.0264
3370.00,0.0264
3369.00,0.0265
3368.00,0.0267
3367.00,0.0269
3366.00,0.0272
3365.00,0.0274
3364.00,0.0276
3363.00,0.0277
3362.00,0.0278
3361.00,0.0279
3360.00,0.0280
3359.00,0.0282
3358.00,0.0283
3357.00,0.0285
3356.00,0.0286
3355.00,0.0286
3354.00,0.0286
3353.00,0.0285
3352.00,0.0285
3351.00,0.0285
3350.00,0.0287
3349.00,0.0289
3348.00,0.0291
3347.00,0.0293
3346.00,0.0294
3345.00,0.0294
3344.00,0.0295
3343.00,0.0296
3342.00,0.0296
3341.00,0.0297
3340.00,0.0297
3339.00,0.0298
3338.00,0.0300
3337.00,0.0302
3336.00,0.0304
3335.00,0.0307
3334.00,0.0309
3333.00,0.0310
3332.00,0.0312
3331.00,0.0313
3330.00,0.0314
3329.00,0.0314
3328.00,0.0314
3327.00,0.0314
3326.00,0.0315
3325.00,0.0317
3324.00,0.0319
3323.00,0.0322
3322.00,0.0324
3321.00,0.0325
3320.00,0.0327
3319.00,0.0329
3318.00,0.0330
3317.00,0.0331
3316.00,0.0333
3315.00,0.0334
3314.00,0.0335
3313.00,0.0336
3312.00,0.0336
3311.00,0.0336
3310.00,0.0335
3309.00,0.0335
3308.00,0.0335
3307.00,0.0336
3306.00,0.0338
3305.00,0.0341
3304.00,0.0345
3303.00,0.0348
3302.00,0.0352
3301.00,0.0354
3300.00,0.0356
3299.00,0.0357
3298.00,0.0358
3297.00,0.0358
3296.00,0.0359
3295.00,0.0359
3294.00,0.0361
3293.00,0.0363
3292.00,0.0365
3291.00,0.0369
3290.00,0.0372
3289.00,0.0375
3288.00,0.0378
3287.00,0.0380
3286.00,0.0382
3285.00,0.0384
3284.00,0.0385
3283.00,0.0387
3282.00,0.0389
3281.00,0.0391
3280.00,0.0393
3279.00,0.0395
3278.00,0.0397
3277.00,0.0398
3276.00,0.0399
3275.00,0.0401
3274.00,0.0402
3273.00,0.0402
3272.00,0.0404
3271.00,0.0406
3270.00,0.0409
3269.00,0.0413
3268.00,0.0417
3267.00,0.0420
3266.00,0.0423
3265.00,0.0425
3264.00,0.0428
3263.00,0.0430
3262.00,0.0432
3261.00,0.0434
3260.00,0.0436
3259.00,0.0438
3258.00,0.0439
3257.00,0.0440
3256.00,0.0442
3255.00,0.0444
3254.00,0.0447
3253.00,0.0449
3252.00,0.0452
3251.00,0.0453
3250.00,0.0454
3249.00,0.0455
3248.00,0.0456
3247.00,0.0458
3246.00,0.0460
3245.00,0.0463
3244.00,0.0466
3243.00,0.0469
3242.00,0.0471
3241.00,0.0473
3240.00,0.0476
3239.00,0.0478
3238.00,0.0480
3237.00,0.0481
3236.00,0.0482
3235.00,0.0483
3234.00,0.0485
3233.00,0.0488
3232.00,0.0491
3231.00,0.0495
3230.00,0.0498
3229.00,0.0501
3228.00,0.0504
3227.00,0.0507
3226.00,0.0510
3225.00,0.0512
3224.00,0.0515
3223.00,0.0517
3222.00,0.0520
3221.00,0.0522
3220.00,0.0525
3219.00,0.0528
3218.00,0.0531
3217.00,0.0533
3216.00,0.0536
3215.00,0.0538
3214.00,0.0541
3213.00,0.0543
3212.00,0.0546
3211.00,0.0548
3210.00,0.0551
3209.00,0.0554
3208.00,0.0556
3207.00,0.0559
3206.00,0.0562
3205.00,0.0564
3204.00,0.0567
3203.00,0.0570
3202.00,0.0573
3201.00,0.0576
3200.00,0.0579
3199.00,0.0581
3198.00,0.0584
3197.00,0.0587
3196.00,0.0590
3195.00,0.0593
3194.00,0.0596
3193.00,0.0599
3192.00,0.0603
3191.00,0.0606
3190.00,0.0609
3189.00,0.0613
3188.00,0.0616
3187.00,0.0619
3186.00,0.0622
3185.00,0.0625
3184.00,0.0628
3183.00,0.0631
3182.00,0.0634
3181.00,0.0636
3180.00,0.0639
3179.00,0.0642
3178.00,0.0645
3177.00,0.0648
3176.00,0.0651
3175.00,0.0653
3174.00,0.0656
3173.00,0.0659
3172.00,0.0662
3171.00,0.0665
3170.00,0.0669
3169.00,0.0672
3168.00,0.0675
3167.00,0.0677
3166.00,0.0680
3165.00,0.0682
3164.00,0.0685
3163.00,0.0688
3162.00,0.0691
3161.00,0.0694
3160.00,0.0697
3159.00,0.0700
3158.00,0.0702
3157.00,0.0705
3156.00,0.0708
3155.00,0.0710
3154.00,0.0712
3153.00,0.0715
3152.00,0.0718
3151.00,0.0722
3150.00,0.0726
3149.00,0.0729
3148.00,0.0733
3147.00,0.0736
3146.00,0.0740
3145.00,0.0743
3144.00,0.0746
3143.00,0.0749
3142.00,0.0752
3141.00,0.0755
3140.00,0.0758
3139.00,0.0761
3138.00,0.0764
3137.00,0.0768
3136.00,0.0772
3135.00,0.0776
3134.00,0.0780
3133.00,0.0783
3132.00,0.0786
3131.00,0.0789
3130.00,0.0793
3129.00,0.0796
3128.00,0.0800
3127.00,0.0804
3126.00,0.0807
3125.00,0.0810
3124.00,0.0813
3123.00,0.0815
3122.00,0.0818
3121.00,0.0821
3120.00,0.0824
3119.00,0.0828
3118.00,0.0831
3117.00,0.0836
3116.00,0.0840
3115.00,0.0845
3114.00,0.0851
3113.00,0.0856
3112.00,0.0862
3111.00,0.0868
3110.00,0.0875
3109.00,0.0883
3108.00,0.0892
3107.00,0.0903
3106.00,0.0915
3105.00,0.0928
3104.00,0.0941
3103.00,0.0953
3102.00,0.0964
3101.00,0.0973
3100.00,0.0980
3099.00,0.0984
3098.00,0.0987
3097.00,0.0989
3096.00,0.0991
3095.00,0.0994
3094.00,0.0999
3093.00,0.1008
3092.00,0.1023
3091.00,0.1046
3090.00,0.1079
3089.00,0.1120
3088.00,0.1167
3087.00,0.1217
3086.00,0.1264
3085.00,0.1305
3084.00,0.1335
3083.00,0.1349
3082.00,0.1346
3081.00,0.1327
3080.00,0.1300
3079.00,0.1269
3078.00,0.1239
3077.00,0.1213
3076.00,0.1192
3075.00,0.1175
3074.00,0.1161
3073.00,0.1152
3072.00,0.1146
3071.00,0.1144
3070.00,0.1144
3069.00,0.1145
3068.00,0.1146
3067.00,0.1150
3066.00,0.1159
3065.00,0.1175
3064.00,0.1194
3063.00,0.1213
3062.00,0.1226
3061.00,0.1233
3060.00,0.1236
3059.00,0.1236
3058.00,0.1238
3057.00,0.1242
3056.00,0.1246
3055.00,0.1252
3054.00,0.1257
3053.00,0.1264
3052.00,0.1272
3051.00,0.1280
3050.00,0.1287
3049.00,0.1288
3048.00,0.1281
3047.00,0.1269
3046.00,0.1253
3045.00,0.1238
3044.00,0.1226
3043.00,0.1218
3042.00,0.1212
3041.00,0.1208
3040.00,0.1205
3039.00,0.1201
3038.00,0.1197
3037.00,0.1193
3036.00,0.1191
3035.00,0.1191
3034.00,0.1195
3033.00,0.1202
3032.00,0.1210
3031.00,0.1218
3030.00,0.1224
3029.00,0.1227
3028.00,0.1228
3027.00,0.1227
3026.00,0.1224
3025.00,0.1222
3024.00,0.1220
3023.00,0.1219
3022.00,0.1218
3021.00,0.1217
3020.00,0.1216
3019.00,0.1215
3018.00,0.1214
3017.00,0.1214
3016.00,0.1213
3015.00,0.1213
3014.00,0.1214
3013.00,0.1214
3012.00,0.1216
3011.00,0.1217
3010.00,0.1219
3009.00,0.1222
3008.00,0.1226
3007.00,0.1231
3006.00,0.1238
3005.00,0.1244
3004.00,0.1250
3003.00,0.1253
3002.00,0.1254
3001.00,0.1252
3000.00,0.1250
2999.00,0.1247
2998.00,0.1245
2997.00,0.1243
2996.00,0.1243
2995.00,0.1242
2994.00,0.1242
2993.00,0.1241
2992.00,0.1242
2991.00,0.1242
2990.00,0.1242
2989.00,0.1243
2988.00,0.1243
2987.00,0.1244
2986.00,0.1245
2985.00,0.1246
2984.00,0.1246
2983.00,0.1247
2982.00,0.1247
2981.00,0.1249
2980.00,0.1253
2979.00,0.1257
2978.00,0.1261
2977.00,0.1266
2976.00,0.1272
2975.00,0.1278
2974.00,0.1284
2973.00,0.1291
2972.00,0.1299
2971.00,0.1309
2970.00,0.1321
2969.00,0.1335
2968.00,0.1350
2967.00,0.1367
2966.00,0.1384
2965.00,0.1401
2964.00,0.1418
2963.00,0.1433
2962.00,0.1448
2961.00,0.1461
2960.00,0.1472
2959.00,0.1483
2958.00,0.1491
2957.00,0.1499
2956.00,0.1504
2955.00,0.1507
2954.00,0.1508
2953.00,0.1506
2952.00,0.1503
2951.00,0.1499
2950.00,0.1495
2949.00,0.1494
2948.00,0.1495
2947.00,0.1498
2946.00,0.1503
2945.00,0.1511
2944.00,0.1521
2943.00,0.1533
2942.00,0.1548
2941.00,0.1565
2940.00,0.1584
2939.00,0.1606
2938.00,0.1630
2937.00,0.1656
2936.00,0.1683
2935.00,0.1710
2934.00,0.1738
2933.00,0.1766
2932.00,0.1793
2931.00,0.1818
2930.00,0.1843
2929.00,0.1867
2928.00,0.1888
2927.00,0.1906
2926.00,0.1922
2925.00,0.1934
2924.00,0.1942
2923.00,0.1944
2922.00,0.1942
2921.00,0.1934
2920.00,0.1921
2919.00,0.1905
2918.00,0.1885
2917.00,0.1862
2916.00,0.1838
2915.00,0.1813
2914.00,0.1787
2913.00,0.1762
2912.00,0.1739
2911.00,0.1716
2910.00,0.1695
2909.00,0.1675
2908.00,0.1657
2907.00,0.1640
2906.00,0.1625
2905.00,0.1610
2904.00,0.1596
2903.00,0.1583
2902.00,0.1571
2901.00,0.1560
2900.00,0.1549
2899.00,0.1539
2898.00,0.1530
2897.00,0.1521
2896.00,0.1512
2895.00,0.1504
2894.00,0.1496
2893.00,0.1489
2892.00,0.1483
2891.00,0.1477
2890.00,0.1472
2889.00,0.1468
2888.00,0.1465
2887.00,0.1464
2886.00,0.1463
2885.00,0.1464
2884.00,0.1466
2883.00,0.1469
2882.00,0.1474
2881.00,0.1480
2880.00,0.1489
2879.00,0.1499
2878.00,0.1511
2877.00,0.1524
2876.00,0.1538
2875.00,0.1553
2874.00,0.1566
2873.00,0.1578
2872.00,0.1587
2871.00,0.1593
2870.00,0.1596
2869.00,0.1598
2868.00,0.1601
2867.00,0.1606
2866.00,0.1614
2865.00,0.1626
2864.00,0.1642
2863.00,0.1660
2862.00,0.1682
2861.00,0.1706
2860.00,0.1731
2859.00,0.1756
2858.00,0.1778
2857.00,0.1797
2856.00,0.1810
2855.00,0.1817
2854.00,0.1816
2853.00,0.1808
2852.00,0.1793
2851.00,0.1771
2850.00,0.1744
2849.00,0.1713
2848.00,0.1678
2847.00,0.1643
2846.00,0.1608
2845.00,0.1575
2844.00,0.1545
2843.00,0.1518
2842.00,0.1494
2841.00,0.1473
2840.00,0.1456
2839.00,0.1442
2838.00,0.1431
2837.00,0.1422
2836.00,0.1415
2835.00,0.1409
2834.00,0.1403
2833.00,0.1398
2832.00,0.1393
2831.00,0.1389
2830.00,0.1384
2829.00,0.1380
2828.00,0.1376
2827.00,0.1372
2826.00,0.1368
2825.00,0.1364
2824.00,0.1360
2823.00,0.1356
2822.00,0.1352
2821.00,0.1348
2820.00,0.1344
2819.00,0.1340
2818.00,0.1336
2817.00,0.1332
2816.00,0.1328
2815.00,0.1323
2814.00,0.1319
2813.00,0.1315
2812.00,0.1310
2811.00,0.1305
2810.00,0.1301
2809.00,0.1297
2808.00,0.1292
2807.00,0.1288
2806.00,0.1284
2805.00,0.1280
2804.00,0.1275
2803.00,0.1271
2802.00,0.1266
2801.00,0.1262
2800.00,0.1257
2799.00,0.1253
2798.00,0.1248
2797.00,0.1244
2796.00,0.1240
2795.00,0.1236
2794.00,0.1232
2793.00,0.1228
2792.00,0.1223
2791.00,0.1219
2790.00,0.1214
2789.00,0.1210
2788.00,0.1206
2787.00,0.1201
2786.00,0.1197
2785.00,0.1193
2784.00,0.1188
2783.00,0.1183
2782.00,0.1178
2781.00,0.1174
2780.00,0.1169
2779.00,0.1164
2778.00,0.1159
2777.00,0.1154
2776.00,0.1149
2775.00,0.1144
2774.00,0.1140
2773.00,0.1135
2772.00,0.1131
2771.00,0.1127
2770.00,0.1123
2769.00,0.1119
2768.00,0.1115
2767.00,0.1111
2766.00,0.1107
2765.00,0.1103
2764.00,0.1100
2763.00,0.1096
2762.00,0.1093
2761.00,0.1090
2760.00,0.1088
2759.00,0.1085
2758.00,0.1083
2757.00,0.1081
2756.00,0.1079
2755.00,0.1077
2754.00,0.1075
2753.00,0.1073
2752.00,0.1072
2751.00,0.1070
2750.00,0.1068
2749.00,0.1066
2748.00,0.1065
2747.00,0.1063
2746.00,0.1061
2745.00,0.1059
2744.00,0.1058
2743.00,0.1056
2742.00,0.1054
2741.00,0.1053
2740.00,0.1051
2739.00,0.1050
2738.00,0.1049
2737.00,0.1048
2736.00,0.1048
2735.00,0.1047
2734.00,0.1047
2733.00,0.1047
2732.00,0.1048
2731.00,0.1049
2730.00,0.1050
2729.00,0.1051
2728.00,0.1053
2727.00,0.1054
2726.00,0.1056
2725.00,0.1057
2724.00,0.1059
2723.00,0.1061
2722.00,0.1063
2721.00,0.1065
2720.00,0.1067
2719.00,0.1069
2718.00,0.1071
2717.00,0.1074
2716.00,0.1076
2715.00,0.1079
2714.00,0.1082
2713.00,0.1085
2712.00,0.1088
2711.00,0.1091
2710.00,0.1095
2709.00,0.1098
2708.00,0.1103
2707.00,0.1107
2706.00,0.1112
2705.00,0.1116
2704.00,0.1121
2703.00,0.1126
2702.00,0.1130
2701.00,0.1135
2700.00,0.1140
2699.00,0.1145
2698.00,0.1150
2697.00,0.1154
2696.00,0.1158
2695.00,0.1161
2694.00,0.1165
2693.00,0.1168
2692.00,0.1171
2691.00,0.1173
2690.00,0.1175
2689.00,0.1177
2688.00,0.1179
2687.00,0.1181
2686.00,0.1183
2685.00,0.1184
2684.00,0.1186
2683.00,0.1187
2682.00,0.1188
2681.00,0.1188
2680.00,0.1188
2679.00,0.1188
2678.00,0.1188
2677.00,0.1188
2676.00,0.1188
2675.00,0.1188
2674.00,0.1187
2673.00,0.1187
2672.00,0.1186
2671.00,0.1186
2670.00,0.1186
2669.00,0.1187
2668.00,0.1187
2667.00,0.1188
2666.00,0.1189
2665.00,0.1190
2664.00,0.1191
2663.00,0.1191
2662.00,0.1192
2661.00,0.1192
2660.00,0.1192
2659.00,0.1192
2658.00,0.1191
2657.00,0.1189
2656.00,0.1187
2655.00,0.1185
2654.00,0.1182
2653.00,0.1179
2652.00,0.1175
2651.00,0.1171
2650.00,0.1167
2649.00,0.1162
2648.00,0.1157
2647.00,0.1151
2646.00,0.1146
2645.00,0.1141
2644.00,0.1136
2643.00,0.1130
2642.00,0.1125
2641.00,0.1119
2640.00,0.1114
2639.00,0.1109
2638.00,0.1104
2637.00,0.1099
2636.00,0.1094
2635.00,0.1089
2634.00,0.1085
2633.00,0.1080
2632.00,0.1076
2631.00,0.1072
2630.00,0.1068
2629.00,0.1064
2628.00,0.1060
2627.00,0.1056
2626.00,0.1052
2625.00,0.1049
2624.00,0.1045
2623.00,0.1042
2622.00,0.1038
2621.00,0.1035
2620.00,0.1033
2619.00,0.1030
2618.00,0.1029
2617.00,0.1027
2616.00,0.1026
2615.00,0.1024
2614.00,0.1023
2613.00,0.1022
2612.00,0.1022
2611.00,0.1021
2610.00,0.1021
