Created as New Dataset,Sample 838 By YargerLab Date Saturday, April 18 2026
cm-1,A
3818.00,0.1070
3817.00,0.1073
3816.00,0.1074
3815.00,0.1073
3814.00,0.1073
3813.00,0.1074
3812.00,0.1076
3811.00,0.1077
3810.00,0.1077
3809.00,0.1079
3808.00,0.1083
3807.00,0.1087
3806.00,0.1089
3805.00,0.1091
3804.00,0.1093
3803.00,0.1096
3802.00,0.1097
3801.00,0.1095
3800.00,0.1092
3799.00,0.1091
3798.00,0.1092
3797.00,0.1092
3796.00,0.1091
3795.00,0.1088
3794.00,0.1085
3793.00,0.1083
3792.00,0.1082
3791.00,0.1080
3790.00,0.1078
3789.00,0.1077
3788.00,0.1076
3787.00,0.1076
3786.00,0.1076
3785.00,0.1076
3784.00,0.1076
3783.00,0.1075
3782.00,0.1074
3781.00,0.1074
3780.00,0.1074
3779.00,0.1073
3778.00,0.1072
3777.00,0.1071
3776.00,0.1070
3775.00,0.1070
3774.00,0.1068
3773.00,0.1067
3772.00,0.1066
3771.00,0.1065
3770.00,0.1064
3769.00,0.1063
3768.00,0.1061
3767.00,0.1062
3766.00,0.1062
3765.00,0.1061
3764.00,0.1059
3763.00,0.1058
3762.00,0.1057
3761.00,0.1057
3760.00,0.1057
3759.00,0.1056
3758.00,0.1055
3757.00,0.1053
3756.00,0.1051
3755.00,0.1049
3754.00,0.1046
3753.00,0.1044
3752.00,0.1042
3751.00,0.1042
3750.00,0.1042
3749.00,0.1040
3748.00,0.1039
3747.00,0.1040
3746.00,0.1043
3745.00,0.1046
3744.00,0.1046
3743.00,0.1045
3742.00,0.1046
3741.00,0.1049
3740.00,0.1050
3739.00,0.1050
3738.00,0.1049
3737.00,0.1048
3736.00,0.1048
3735.00,0.1048
3734.00,0.1048
3733.00,0.1049
3732.00,0.1050
3731.00,0.1051
3730.00,0.1052
3729.00,0.1053
3728.00,0.1056
3727.00,0.1057
3726.00,0.1057
3725.00,0.1058
3724.00,0.1059
3723.00,0.1060
3722.00,0.1060
3721.00,0.1059
3720.00,0.1058
3719.00,0.1057
3718.00,0.1056
3717.00,0.1055
3716.00,0.1053
3715.00,0.1052
3714.00,0.1051
3713.00,0.1052
3712.00,0.1053
3711.00,0.1053
3710.00,0.1053
3709.00,0.1053
3708.00,0.1053
3707.00,0.1053
3706.00,0.1052
3705.00,0.1052
3704.00,0.1052
3703.00,0.1052
3702.00,0.1052
3701.00,0.1051
3700.00,0.1050
3699.00,0.1050
3698.00,0.1050
3697.00,0.1050
3696.00,0.1050
3695.00,0.1050
3694.00,0.1048
3693.00,0.1047
3692.00,0.1045
3691.00,0.1043
3690.00,0.1043
3689.00,0.1044
3688.00,0.1045
3687.00,0.1046
3686.00,0.1048
3685.00,0.1050
3684.00,0.1051
3683.00,0.1051
3682.00,0.1050
3681.00,0.1049
3680.00,0.1047
3679.00,0.1044
3678.00,0.1044
3677.00,0.1046
3676.00,0.1049
3675.00,0.1050
3674.00,0.1050
3673.00,0.1050
3672.00,0.1053
3671.00,0.1056
3670.00,0.1056
3669.00,0.1055
3668.00,0.1054
3667.00,0.1053
3666.00,0.1053
3665.00,0.1053
3664.00,0.1052
3663.00,0.1052
3662.00,0.1052
3661.00,0.1052
3660.00,0.1052
3659.00,0.1053
3658.00,0.1056
3657.00,0.1059
3656.00,0.1062
3655.00,0.1062
3654.00,0.1062
3653.00,0.1062
3652.00,0.1061
3651.00,0.1059
3650.00,0.1057
3649.00,0.1056
3648.00,0.1054
3647.00,0.1052
3646.00,0.1052
3645.00,0.1052
3644.00,0.1053
3643.00,0.1053
3642.00,0.1053
3641.00,0.1052
3640.00,0.1050
3639.00,0.1049
3638.00,0.1048
3637.00,0.1047
3636.00,0.1046
3635.00,0.1045
3634.00,0.1043
3633.00,0.1041
3632.00,0.1040
3631.00,0.1040
3630.00,0.1044
3629.00,0.1048
3628.00,0.1052
3627.00,0.1054
3626.00,0.1057
3625.00,0.1059
3624.00,0.1058
3623.00,0.1056
3622.00,0.1053
3621.00,0.1051
3620.00,0.1049
3619.00,0.1047
3618.00,0.1045
3617.00,0.1044
3616.00,0.1043
3615.00,0.1044
3614.00,0.1044
3613.00,0.1044
3612.00,0.1043
3611.00,0.1043
3610.00,0.1044
3609.00,0.1045
3608.00,0.1045
3607.00,0.1044
3606.00,0.1044
3605.00,0.1044
3604.00,0.1044
3603.00,0.1044
3602.00,0.1044
3601.00,0.1045
3600.00,0.1045
3599.00,0.1046
3598.00,0.1047
3597.00,0.1048
3596.00,0.1049
3595.00,0.1049
3594.00,0.1049
3593.00,0.1048
3592.00,0.1047
3591.00,0.1046
3590.00,0.1045
3589.00,0.1046
3588.00,0.1046
3587.00,0.1046
3586.00,0.1046
3585.00,0.1047
3584.00,0.1047
3583.00,0.1049
3582.00,0.1050
3581.00,0.1051
3580.00,0.1053
3579.00,0.1055
3578.00,0.1057
3577.00,0.1059
3576.00,0.1061
3575.00,0.1063
3574.00,0.1063
3573.00,0.1063
3572.00,0.1062
3571.00,0.1060
3570.00,0.1060
3569.00,0.1060
3568.00,0.1062
3567.00,0.1063
3566.00,0.1065
3565.00,0.1066
3564.00,0.1067
3563.00,0.1068
3562.00,0.1069
3561.00,0.1070
3560.00,0.1070
3559.00,0.1068
3558.00,0.1066
3557.00,0.1064
3556.00,0.1062
3555.00,0.1060
3554.00,0.1059
3553.00,0.1058
3552.00,0.1057
3551.00,0.1056
3550.00,0.1055
3549.00,0.1054
3548.00,0.1054
3547.00,0.1053
3546.00,0.1053
3545.00,0.1053
3544.00,0.1053
3543.00,0.1053
3542.00,0.1054
3541.00,0.1054
3540.00,0.1055
3539.00,0.1055
3538.00,0.1054
3537.00,0.1054
3536.00,0.1054
3535.00,0.1054
3534.00,0.1054
3533.00,0.1054
3532.00,0.1054
3531.00,0.1054
3530.00,0.1054
3529.00,0.1053
3528.00,0.1052
3527.00,0.1051
3526.00,0.1050
3525.00,0.1049
3524.00,0.1049
3523.00,0.1049
3522.00,0.1049
3521.00,0.1049
3520.00,0.1049
3519.00,0.1050
3518.00,0.1050
3517.00,0.1051
3516.00,0.1051
3515.00,0.1052
3514.00,0.1052
3513.00,0.1051
3512.00,0.1051
3511.00,0.1050
3510.00,0.1049
3509.00,0.1048
3508.00,0.1047
3507.00,0.1046
3506.00,0.1045
3505.00,0.1045
3504.00,0.1044
3503.00,0.1044
3502.00,0.1044
3501.00,0.1043
3500.00,0.1043
3499.00,0.1042
3498.00,0.1042
3497.00,0.1042
3496.00,0.1042
3495.00,0.1042
3494.00,0.1042
3493.00,0.1042
3492.00,0.1042
3491.00,0.1042
3490.00,0.1042
3489.00,0.1042
3488.00,0.1042
3487.00,0.1042
3486.00,0.1042
3485.00,0.1042
3484.00,0.1042
3483.00,0.1042
3482.00,0.1042
3481.00,0.1042
3480.00,0.1042
3479.00,0.1043
3478.00,0.1043
3477.00,0.1044
3476.00,0.1044
3475.00,0.1045
3474.00,0.1045
3473.00,0.1045
3472.00,0.1045
3471.00,0.1044
3470.00,0.1044
3469.00,0.1044
3468.00,0.1043
3467.00,0.1043
3466.00,0.1043
3465.00,0.1043
3464.00,0.1043
3463.00,0.1043
3462.00,0.1043
3461.00,0.1043
3460.00,0.1043
3459.00,0.1043
3458.00,0.1044
3457.00,0.1044
3456.00,0.1044
3455.00,0.1043
3454.00,0.1043
3453.00,0.1043
3452.00,0.1043
3451.00,0.1042
3450.00,0.1042
3449.00,0.1042
3448.00,0.1042
3447.00,0.1042
3446.00,0.1042
3445.00,0.1042
3444.00,0.1042
3443.00,0.1042
3442.00,0.1041
3441.00,0.1041
3440.00,0.1040
3439.00,0.1040
3438.00,0.1040
3437.00,0.1040
3436.00,0.1040
3435.00,0.1040
3434.00,0.1040
3433.00,0.1039
3432.00,0.1039
3431.00,0.1039
3430.00,0.1039
3429.00,0.1039
3428.00,0.1039
3427.00,0.1039
3426.00,0.1039
3425.00,0.1040
3424.00,0.1041
3423.00,0.1042
3422.00,0.1043
3421.00,0.1045
3420.00,0.1046
3419.00,0.1047
3418.00,0.1048
3417.00,0.1048
3416.00,0.1047
3415.00,0.1047
3414.00,0.1046
3413.00,0.1046
3412.00,0.1045
3411.00,0.1044
3410.00,0.1043
3409.00,0.1043
3408.00,0.1042
3407.00,0.1042
3406.00,0.1041
3405.00,0.1041
3404.00,0.1041
3403.00,0.1041
3402.00,0.1041
3401.00,0.1041
3400.00,0.1041
3399.00,0.1041
3398.00,0.1041
3397.00,0.1041
3396.00,0.1041
3395.00,0.1041
3394.00,0.1041
3393.00,0.1041
3392.00,0.1041
3391.00,0.1041
3390.00,0.1040
3389.00,0.1040
3388.00,0.1040
3387.00,0.1039
3386.00,0.1039
3385.00,0.1038
3384.00,0.1038
3383.00,0.1037
3382.00,0.1037
3381.00,0.1037
3380.00,0.1037
3379.00,0.1038
3378.00,0.1038
3377.00,0.1038
3376.00,0.1038
3375.00,0.1038
3374.00,0.1038
3373.00,0.1038
3372.00,0.1039
3371.00,0.1039
3370.00,0.1040
3369.00,0.1040
3368.00,0.1040
3367.00,0.1041
3366.00,0.1041
3365.00,0.1042
3364.00,0.1042
3363.00,0.1042
3362.00,0.1042
3361.00,0.1042
3360.00,0.1042
3359.00,0.1041
3358.00,0.1041
3357.00,0.1040
3356.00,0.1040
3355.00,0.1040
3354.00,0.1040
3353.00,0.1040
3352.00,0.1039
3351.00,0.1039
3350.00,0.1039
3349.00,0.1039
3348.00,0.1039
3347.00,0.1038
3346.00,0.1038
3345.00,0.1038
3344.00,0.1038
3343.00,0.1038
3342.00,0.1038
3341.00,0.1038
3340.00,0.1037
3339.00,0.1037
3338.00,0.1037
3337.00,0.1037
3336.00,0.1037
3335.00,0.1038
3334.00,0.1038
3333.00,0.1038
3332.00,0.1038
3331.00,0.1038
3330.00,0.1038
3329.00,0.1038
3328.00,0.1038
3327.00,0.1038
3326.00,0.1038
3325.00,0.1038
3324.00,0.1038
3323.00,0.1038
3322.00,0.1038
3321.00,0.1038
3320.00,0.1037
3319.00,0.1037
3318.00,0.1037
3317.00,0.1037
3316.00,0.1037
3315.00,0.1037
3314.00,0.1037
3313.00,0.1037
3312.00,0.1037
3311.00,0.1036
3310.00,0.1037
3309.00,0.1037
3308.00,0.1037
3307.00,0.1037
3306.00,0.1037
3305.00,0.1037
3304.00,0.1037
3303.00,0.1037
3302.00,0.1037
3301.00,0.1037
3300.00,0.1037
3299.00,0.1037
3298.00,0.1037
3297.00,0.1037
3296.00,0.1038
3295.00,0.1038
3294.00,0.1038
3293.00,0.1038
3292.00,0.1038
3291.00,0.1038
3290.00,0.1038
3289.00,0.1037
3288.00,0.1037
3287.00,0.1037
3286.00,0.1037
3285.00,0.1037
3284.00,0.1037
3283.00,0.1036
3282.00,0.1036
3281.00,0.1036
3280.00,0.1036
3279.00,0.1035
3278.00,0.1036
3277.00,0.1036
3276.00,0.1036
3275.00,0.1036
3274.00,0.1036
3273.00,0.1036
3272.00,0.1036
3271.00,0.1036
3270.00,0.1036
3269.00,0.1037
3268.00,0.1037
3267.00,0.1037
3266.00,0.1038
3265.00,0.1038
3264.00,0.1038
3263.00,0.1038
3262.00,0.1037
3261.00,0.1036
3260.00,0.1035
3259.00,0.1035
3258.00,0.1034
3257.00,0.1033
3256.00,0.1033
3255.00,0.1033
3254.00,0.1032
3253.00,0.1032
3252.00,0.1032
3251.00,0.1032
3250.00,0.1032
3249.00,0.1032
3248.00,0.1033
3247.00,0.1033
3246.00,0.1033
3245.00,0.1033
3244.00,0.1033
3243.00,0.1032
3242.00,0.1032
3241.00,0.1032
3240.00,0.1031
3239.00,0.1031
3238.00,0.1031
3237.00,0.1030
3236.00,0.1030
3235.00,0.1030
3234.00,0.1030
3233.00,0.1030
3232.00,0.1029
3231.00,0.1029
3230.00,0.1029
3229.00,0.1029
3228.00,0.1030
3227.00,0.1030
3226.00,0.1031
3225.00,0.1033
3224.00,0.1035
3223.00,0.1039
3222.00,0.1045
3221.00,0.1052
3220.00,0.1060
3219.00,0.1065
3218.00,0.1068
3217.00,0.1067
3216.00,0.1064
3215.00,0.1059
3214.00,0.1054
3213.00,0.1050
3212.00,0.1046
3211.00,0.1043
3210.00,0.1041
3209.00,0.1039
3208.00,0.1037
3207.00,0.1035
3206.00,0.1034
3205.00,0.1033
3204.00,0.1032
3203.00,0.1031
3202.00,0.1030
3201.00,0.1030
3200.00,0.1029
3199.00,0.1029
3198.00,0.1029
3197.00,0.1029
3196.00,0.1029
3195.00,0.1029
3194.00,0.1029
3193.00,0.1029
3192.00,0.1030
3191.00,0.1031
3190.00,0.1032
3189.00,0.1034
3188.00,0.1036
3187.00,0.1038
3186.00,0.1039
3185.00,0.1039
3184.00,0.1038
3183.00,0.1036
3182.00,0.1035
3181.00,0.1034
3180.00,0.1033
3179.00,0.1033
3178.00,0.1032
3177.00,0.1032
3176.00,0.1033
3175.00,0.1033
3174.00,0.1034
3173.00,0.1036
3172.00,0.1039
3171.00,0.1042
3170.00,0.1044
3169.00,0.1045
3168.00,0.1045
3167.00,0.1043
3166.00,0.1040
3165.00,0.1037
3164.00,0.1035
3163.00,0.1033
3162.00,0.1032
3161.00,0.1031
3160.00,0.1031
3159.00,0.1030
3158.00,0.1029
3157.00,0.1029
3156.00,0.1028
3155.00,0.1028
3154.00,0.1027
3153.00,0.1027
3152.00,0.1026
3151.00,0.1026
3150.00,0.1025
3149.00,0.1025
3148.00,0.1026
3147.00,0.1026
3146.00,0.1026
3145.00,0.1026
3144.00,0.1025
3143.00,0.1025
3142.00,0.1024
3141.00,0.1024
3140.00,0.1024
3139.00,0.1024
3138.00,0.1024
3137.00,0.1024
3136.00,0.1024
3135.00,0.1024
3134.00,0.1024
3133.00,0.1023
3132.00,0.1023
3131.00,0.1023
3130.00,0.1023
3129.00,0.1023
3128.00,0.1023
3127.00,0.1022
3126.00,0.1021
3125.00,0.1019
3124.00,0.1017
3123.00,0.1015
3122.00,0.1013
3121.00,0.1012
3120.00,0.1012
3119.00,0.1011
3118.00,0.1011
3117.00,0.1010
3116.00,0.1010
3115.00,0.1010
3114.00,0.1010
3113.00,0.1009
3112.00,0.1009
3111.00,0.1008
3110.00,0.1008
3109.00,0.1008
3108.00,0.1007
3107.00,0.1008
3106.00,0.1009
3105.00,0.1010
3104.00,0.1014
3103.00,0.1019
3102.00,0.1026
3101.00,0.1037
3100.00,0.1051
3099.00,0.1069
3098.00,0.1088
3097.00,0.1103
3096.00,0.1111
3095.00,0.1112
3094.00,0.1109
3093.00,0.1107
3092.00,0.1111
3091.00,0.1124
3090.00,0.1148
3089.00,0.1177
3088.00,0.1205
3087.00,0.1226
3086.00,0.1235
3085.00,0.1236
3084.00,0.1231
3083.00,0.1222
3082.00,0.1208
3081.00,0.1190
3080.00,0.1170
3079.00,0.1148
3078.00,0.1128
3077.00,0.1110
3076.00,0.1095
3075.00,0.1083
3074.00,0.1074
3073.00,0.1072
3072.00,0.1079
3071.00,0.1098
3070.00,0.1126
3069.00,0.1160
3068.00,0.1196
3067.00,0.1243
3066.00,0.1313
3065.00,0.1413
3064.00,0.1531
3063.00,0.1639
3062.00,0.1709
3061.00,0.1732
3060.00,0.1722
3059.00,0.1703
3058.00,0.1692
3057.00,0.1697
3056.00,0.1718
3055.00,0.1748
3054.00,0.1786
3053.00,0.1834
3052.00,0.1892
3051.00,0.1952
3050.00,0.1998
3049.00,0.2006
3048.00,0.1966
3047.00,0.1885
3046.00,0.1786
3045.00,0.1692
3044.00,0.1617
3043.00,0.1563
3042.00,0.1527
3041.00,0.1499
3040.00,0.1471
3039.00,0.1437
3038.00,0.1400
3037.00,0.1367
3036.00,0.1347
3035.00,0.1350
3034.00,0.1376
3033.00,0.1422
3032.00,0.1478
3031.00,0.1530
3030.00,0.1567
3029.00,0.1584
3028.00,0.1582
3027.00,0.1564
3026.00,0.1536
3025.00,0.1504
3024.00,0.1473
3023.00,0.1445
3022.00,0.1421
3021.00,0.1398
3020.00,0.1375
3019.00,0.1352
3018.00,0.1329
3017.00,0.1308
3016.00,0.1291
3015.00,0.1277
3014.00,0.1267
3013.00,0.1261
3012.00,0.1257
3011.00,0.1256
3010.00,0.1260
3009.00,0.1271
3008.00,0.1292
3007.00,0.1323
3006.00,0.1363
3005.00,0.1404
3004.00,0.1435
3003.00,0.1449
3002.00,0.1442
3001.00,0.1421
3000.00,0.1392
2999.00,0.1363
2998.00,0.1337
2997.00,0.1315
2996.00,0.1297
2995.00,0.1282
2994.00,0.1268
2993.00,0.1256
2992.00,0.1245
2991.00,0.1235
2990.00,0.1226
2989.00,0.1218
2988.00,0.1211
2987.00,0.1207
2986.00,0.1203
2985.00,0.1200
2984.00,0.1198
2983.00,0.1196
2982.00,0.1193
2981.00,0.1191
2980.00,0.1188
2979.00,0.1185
2978.00,0.1182
2977.00,0.1179
2976.00,0.1176
2975.00,0.1173
2974.00,0.1172
2973.00,0.1173
2972.00,0.1176
2971.00,0.1181
2970.00,0.1188
2969.00,0.1195
2968.00,0.1203
2967.00,0.1212
2966.00,0.1219
2965.00,0.1225
2964.00,0.1228
2963.00,0.1227
2962.00,0.1223
2961.00,0.1217
2960.00,0.1211
2959.00,0.1205
2958.00,0.1201
2957.00,0.1199
2956.00,0.1199
2955.00,0.1200
2954.00,0.1200
2953.00,0.1200
2952.00,0.1198
2951.00,0.1196
2950.00,0.1196
2949.00,0.1200
2948.00,0.1205
2947.00,0.1210
2946.00,0.1211
2945.00,0.1207
2944.00,0.1199
2943.00,0.1190
2942.00,0.1181
2941.00,0.1175
2940.00,0.1170
2939.00,0.1169
2938.00,0.1170
2937.00,0.1173
2936.00,0.1177
2935.00,0.1179
2934.00,0.1180
2933.00,0.1179
2932.00,0.1176
2931.00,0.1173
2930.00,0.1170
2929.00,0.1168
2928.00,0.1167
2927.00,0.1168
2926.00,0.1169
2925.00,0.1168
2924.00,0.1166
2923.00,0.1161
2922.00,0.1155
2921.00,0.1149
2920.00,0.1142
2919.00,0.1137
2918.00,0.1133
2917.00,0.1129
2916.00,0.1126
2915.00,0.1123
2914.00,0.1120
2913.00,0.1118
2912.00,0.1115
2911.00,0.1113
2910.00,0.1112
2909.00,0.1110
2908.00,0.1108
2907.00,0.1106
2906.00,0.1105
2905.00,0.1105
2904.00,0.1105
2903.00,0.1105
2902.00,0.1106
2901.00,0.1107
2900.00,0.1109
2899.00,0.1109
2898.00,0.1110
2897.00,0.1109
2896.00,0.1108
2895.00,0.1106
2894.00,0.1104
2893.00,0.1103
2892.00,0.1102
2891.00,0.1102
2890.00,0.1101
2889.00,0.1101
2888.00,0.1102
2887.00,0.1103
2886.00,0.1104
2885.00,0.1105
2884.00,0.1105
2883.00,0.1105
2882.00,0.1104
2881.00,0.1102
2880.00,0.1100
2879.00,0.1099
2878.00,0.1097
2877.00,0.1096
2876.00,0.1095
2875.00,0.1094
2874.00,0.1094
2873.00,0.1093
2872.00,0.1093
2871.00,0.1092
2870.00,0.1092
2869.00,0.1091
2868.00,0.1091
2867.00,0.1090
2866.00,0.1089
2865.00,0.1089
2864.00,0.1088
2863.00,0.1088
2862.00,0.1087
2861.00,0.1087
2860.00,0.1087
2859.00,0.1088
2858.00,0.1089
2857.00,0.1090
2856.00,0.1092
2855.00,0.1093
2854.00,0.1095
2853.00,0.1098
2852.00,0.1101
2851.00,0.1104
2850.00,0.1107
2849.00,0.1110
2848.00,0.1112
2847.00,0.1114
2846.00,0.1114
2845.00,0.1113
2844.00,0.1111
2843.00,0.1109
2842.00,0.1106
2841.00,0.1103
2840.00,0.1102
2839.00,0.1102
2838.00,0.1104
2837.00,0.1108
2836.00,0.1112
2835.00,0.1115
2834.00,0.1115
2833.00,0.1112
2832.00,0.1108
2831.00,0.1104
2830.00,0.1099
2829.00,0.1096
2828.00,0.1093
2827.00,0.1090
2826.00,0.1089
2825.00,0.1087
2824.00,0.1086
2823.00,0.1086
2822.00,0.1085
2821.00,0.1085
2820.00,0.1085
2819.00,0.1084
2818.00,0.1084
2817.00,0.1083
2816.00,0.1082
2815.00,0.1081
2814.00,0.1081
2813.00,0.1080
2812.00,0.1080
2811.00,0.1080
2810.00,0.1081
2809.00,0.1081
2808.00,0.1081
2807.00,0.1082
2806.00,0.1082
2805.00,0.1081
2804.00,0.1081
2803.00,0.1080
2802.00,0.1079
2801.00,0.1078
2800.00,0.1077
2799.00,0.1076
2798.00,0.1075
2797.00,0.1074
2796.00,0.1074
2795.00,0.1074
2794.00,0.1073
2793.00,0.1074
2792.00,0.1074
2791.00,0.1075
2790.00,0.1076
2789.00,0.1078
2788.00,0.1079
2787.00,0.1080
2786.00,0.1081
2785.00,0.1080
2784.00,0.1079
2783.00,0.1078
2782.00,0.1077
2781.00,0.1076
2780.00,0.1075
2779.00,0.1073
2778.00,0.1071
2777.00,0.1070
2776.00,0.1068
2775.00,0.1067
2774.00,0.1066
2773.00,0.1066
2772.00,0.1066
2771.00,0.1066
2770.00,0.1066
2769.00,0.1066
2768.00,0.1066
2767.00,0.1067
2766.00,0.1067
2765.00,0.1067
2764.00,0.1067
2763.00,0.1067
2762.00,0.1067
2761.00,0.1067
2760.00,0.1068
2759.00,0.1069
2758.00,0.1070
2757.00,0.1072
2756.00,0.1074
2755.00,0.1075
2754.00,0.1076
2753.00,0.1076
2752.00,0.1076
2751.00,0.1075
2750.00,0.1075
2749.00,0.1074
2748.00,0.1074
2747.00,0.1073
2746.00,0.1073
2745.00,0.1074
2744.00,0.1076
2743.00,0.1078
2742.00,0.1081
2741.00,0.1082
2740.00,0.1083
2739.00,0.1082
2738.00,0.1081
2737.00,0.1081
2736.00,0.1081
2735.00,0.1082
2734.00,0.1083
2733.00,0.1084
2732.00,0.1085
2731.00,0.1085
2730.00,0.1085
2729.00,0.1084
2728.00,0.1082
2727.00,0.1080
2726.00,0.1077
2725.00,0.1075
2724.00,0.1074
2723.00,0.1072
2722.00,0.1072
2721.00,0.1072
2720.00,0.1073
2719.00,0.1074
2718.00,0.1076
2717.00,0.1078
2716.00,0.1080
2715.00,0.1081
2714.00,0.1081
2713.00,0.1079
2712.00,0.1078
2711.00,0.1076
2710.00,0.1074
2709.00,0.1073
2708.00,0.1072
2707.00,0.1071
2706.00,0.1071
2705.00,0.1070
2704.00,0.1069
2703.00,0.1068
2702.00,0.1067
2701.00,0.1066
2700.00,0.1066
2699.00,0.1065
2698.00,0.1064
2697.00,0.1064
2696.00,0.1063
2695.00,0.1063
2694.00,0.1063
2693.00,0.1062
2692.00,0.1062
2691.00,0.1062
2690.00,0.1061
2689.00,0.1061
2688.00,0.1061
2687.00,0.1061
2686.00,0.1061
2685.00,0.1061
2684.00,0.1061
2683.00,0.1061
2682.00,0.1061
2681.00,0.1061
2680.00,0.1061
2679.00,0.1061
2678.00,0.1062
2677.00,0.1063
2676.00,0.1064
2675.00,0.1065
2674.00,0.1066
2673.00,0.1067
2672.00,0.1068
2671.00,0.1069
2670.00,0.1069
2669.00,0.1070
2668.00,0.1070
2667.00,0.1070
2666.00,0.1069
2665.00,0.1068
2664.00,0.1067
2663.00,0.1067
2662.00,0.1066
2661.00,0.1065
2660.00,0.1065
2659.00,0.1065
2658.00,0.1065
2657.00,0.1065
2656.00,0.1065
2655.00,0.1066
2654.00,0.1068
2653.00,0.1069
2652.00,0.1071
2651.00,0.1071
2650.00,0.1070
2649.00,0.1068
2648.00,0.1065
2647.00,0.1062
2646.00,0.1060
2645.00,0.1058
2644.00,0.1056
2643.00,0.1055
2642.00,0.1054
2641.00,0.1054
2640.00,0.1054
2639.00,0.1054
2638.00,0.1054
2637.00,0.1055
2636.00,0.1056
2635.00,0.1058
2634.00,0.1059
2633.00,0.1060
2632.00,0.1059
2631.00,0.1058
2630.00,0.1056
2629.00,0.1055
2628.00,0.1053
2627.00,0.1052
2626.00,0.1050
2625.00,0.1049
2624.00,0.1048
2623.00,0.1047
2622.00,0.1046
2621.00,0.1045
2620.00,0.1045
2619.00,0.1044
2618.00,0.1043
2617.00,0.1043
2616.00,0.1043
2615.00,0.1042
2614.00,0.1041
2613.00,0.1041
2612.00,0.1041
2611.00,0.1041
2610.00,0.1041
