Created as New Dataset,Sample 836 By YargerLab Date Saturday, April 18 2026
cm-1,A
3496.00,0.0023
3495.00,0.0023
3494.00,0.0023
3493.00,0.0023
3492.00,0.0023
3491.00,0.0023
3490.00,0.0023
3489.00,0.0023
3488.00,0.0023
3487.00,0.0023
3486.00,0.0023
3485.00,0.0023
3484.00,0.0023
3483.00,0.0023
3482.00,0.0023
3481.00,0.0023
3480.00,0.0023
3479.00,0.0023
3478.00,0.0023
3477.00,0.0023
3476.00,0.0023
3475.00,0.0023
3474.00,0.0023
3473.00,0.0023
3472.00,0.0023
3471.00,0.0023
3470.00,0.0023
3469.00,0.0023
3468.00,0.0023
3467.00,0.0023
3466.00,0.0023
3465.00,0.0023
3464.00,0.0023
3463.00,0.0023
3462.00,0.0023
3461.00,0.0023
3460.00,0.0023
3459.00,0.0023
3458.00,0.0024
3457.00,0.0024
3456.00,0.0024
3455.00,0.0024
3454.00,0.0024
3453.00,0.0024
3452.00,0.0024
3451.00,0.0024
3450.00,0.0024
3449.00,0.0024
3448.00,0.0024
3447.00,0.0024
3446.00,0.0024
3445.00,0.0024
3444.00,0.0024
3443.00,0.0024
3442.00,0.0023
3441.00,0.0023
3440.00,0.0023
3439.00,0.0023
3438.00,0.0024
3437.00,0.0024
3436.00,0.0024
3435.00,0.0024
3434.00,0.0023
3433.00,0.0023
3432.00,0.0023
3431.00,0.0023
3430.00,0.0023
3429.00,0.0023
3428.00,0.0023
3427.00,0.0022
3426.00,0.0022
3425.00,0.0022
3424.00,0.0023
3423.00,0.0023
3422.00,0.0023
3421.00,0.0023
3420.00,0.0023
3419.00,0.0023
3418.00,0.0023
3417.00,0.0023
3416.00,0.0023
3415.00,0.0023
3414.00,0.0023
3413.00,0.0023
3412.00,0.0023
3411.00,0.0023
3410.00,0.0023
3409.00,0.0023
3408.00,0.0023
3407.00,0.0023
3406.00,0.0023
3405.00,0.0023
3404.00,0.0023
3403.00,0.0023
3402.00,0.0023
3401.00,0.0023
3400.00,0.0023
3399.00,0.0024
3398.00,0.0024
3397.00,0.0024
3396.00,0.0024
3395.00,0.0024
3394.00,0.0024
3393.00,0.0023
3392.00,0.0023
3391.00,0.0023
3390.00,0.0023
3389.00,0.0023
3388.00,0.0023
3387.00,0.0023
3386.00,0.0023
3385.00,0.0023
3384.00,0.0023
3383.00,0.0023
3382.00,0.0023
3381.00,0.0023
3380.00,0.0023
3379.00,0.0023
3378.00,0.0023
3377.00,0.0023
3376.00,0.0023
3375.00,0.0023
3374.00,0.0023
3373.00,0.0023
3372.00,0.0024
3371.00,0.0024
3370.00,0.0024
3369.00,0.0024
3368.00,0.0024
3367.00,0.0023
3366.00,0.0023
3365.00,0.0023
3364.00,0.0023
3363.00,0.0023
3362.00,0.0023
3361.00,0.0023
3360.00,0.0023
3359.00,0.0023
3358.00,0.0023
3357.00,0.0023
3356.00,0.0023
3355.00,0.0023
3354.00,0.0023
3353.00,0.0023
3352.00,0.0023
3351.00,0.0023
3350.00,0.0023
3349.00,0.0023
3348.00,0.0023
3347.00,0.0023
3346.00,0.0023
3345.00,0.0023
3344.00,0.0023
3343.00,0.0023
3342.00,0.0023
3341.00,0.0023
3340.00,0.0022
3339.00,0.0022
3338.00,0.0022
3337.00,0.0022
3336.00,0.0023
3335.00,0.0023
3334.00,0.0023
3333.00,0.0023
3332.00,0.0023
3331.00,0.0023
3330.00,0.0023
3329.00,0.0023
3328.00,0.0023
3327.00,0.0023
3326.00,0.0023
3325.00,0.0023
3324.00,0.0023
3323.00,0.0023
3322.00,0.0023
3321.00,0.0024
3320.00,0.0024
3319.00,0.0024
3318.00,0.0024
3317.00,0.0023
3316.00,0.0023
3315.00,0.0023
3314.00,0.0023
3313.00,0.0023
3312.00,0.0023
3311.00,0.0023
3310.00,0.0023
3309.00,0.0023
3308.00,0.0023
3307.00,0.0023
3306.00,0.0023
3305.00,0.0023
3304.00,0.0023
3303.00,0.0023
3302.00,0.0023
3301.00,0.0023
3300.00,0.0023
3299.00,0.0023
3298.00,0.0023
3297.00,0.0023
3296.00,0.0023
3295.00,0.0023
3294.00,0.0023
3293.00,0.0023
3292.00,0.0023
3291.00,0.0023
3290.00,0.0023
3289.00,0.0023
3288.00,0.0023
3287.00,0.0023
3286.00,0.0022
3285.00,0.0022
3284.00,0.0022
3283.00,0.0022
3282.00,0.0022
3281.00,0.0022
3280.00,0.0023
3279.00,0.0023
3278.00,0.0023
3277.00,0.0023
3276.00,0.0023
3275.00,0.0023
3274.00,0.0023
3273.00,0.0023
3272.00,0.0023
3271.00,0.0023
3270.00,0.0023
3269.00,0.0023
3268.00,0.0023
3267.00,0.0023
3266.00,0.0023
3265.00,0.0023
3264.00,0.0023
3263.00,0.0023
3262.00,0.0022
3261.00,0.0022
3260.00,0.0022
3259.00,0.0022
3258.00,0.0022
3257.00,0.0022
3256.00,0.0022
3255.00,0.0022
3254.00,0.0022
3253.00,0.0022
3252.00,0.0022
3251.00,0.0022
3250.00,0.0022
3249.00,0.0022
3248.00,0.0022
3247.00,0.0022
3246.00,0.0022
3245.00,0.0022
3244.00,0.0022
3243.00,0.0022
3242.00,0.0022
3241.00,0.0022
3240.00,0.0022
3239.00,0.0022
3238.00,0.0022
3237.00,0.0022
3236.00,0.0022
3235.00,0.0022
3234.00,0.0022
3233.00,0.0022
3232.00,0.0022
3231.00,0.0022
3230.00,0.0022
3229.00,0.0022
3228.00,0.0022
3227.00,0.0022
3226.00,0.0022
3225.00,0.0021
3224.00,0.0021
3223.00,0.0021
3222.00,0.0021
3221.00,0.0021
3220.00,0.0021
3219.00,0.0021
3218.00,0.0021
3217.00,0.0022
3216.00,0.0022
3215.00,0.0022
3214.00,0.0021
3213.00,0.0021
3212.00,0.0021
3211.00,0.0021
3210.00,0.0021
3209.00,0.0021
3208.00,0.0021
3207.00,0.0021
3206.00,0.0021
3205.00,0.0021
3204.00,0.0021
3203.00,0.0021
3202.00,0.0021
3201.00,0.0021
3200.00,0.0021
3199.00,0.0021
3198.00,0.0022
3197.00,0.0022
3196.00,0.0022
3195.00,0.0022
3194.00,0.0022
3193.00,0.0021
3192.00,0.0021
3191.00,0.0021
3190.00,0.0021
3189.00,0.0021
3188.00,0.0021
3187.00,0.0021
3186.00,0.0021
3185.00,0.0021
3184.00,0.0021
3183.00,0.0021
3182.00,0.0021
3181.00,0.0021
3180.00,0.0021
3179.00,0.0021
3178.00,0.0021
3177.00,0.0021
3176.00,0.0021
3175.00,0.0021
3174.00,0.0021
3173.00,0.0021
3172.00,0.0021
3171.00,0.0021
3170.00,0.0021
3169.00,0.0021
3168.00,0.0021
3167.00,0.0021
3166.00,0.0021
3165.00,0.0021
3164.00,0.0021
3163.00,0.0020
3162.00,0.0020
3161.00,0.0020
3160.00,0.0020
3159.00,0.0020
3158.00,0.0021
3157.00,0.0021
3156.00,0.0021
3155.00,0.0021
3154.00,0.0021
3153.00,0.0020
3152.00,0.0020
3151.00,0.0020
3150.00,0.0020
3149.00,0.0020
3148.00,0.0020
3147.00,0.0020
3146.00,0.0020
3145.00,0.0020
3144.00,0.0020
3143.00,0.0020
3142.00,0.0020
3141.00,0.0020
3140.00,0.0020
3139.00,0.0020
3138.00,0.0020
3137.00,0.0020
3136.00,0.0020
3135.00,0.0020
3134.00,0.0020
3133.00,0.0020
3132.00,0.0020
3131.00,0.0020
3130.00,0.0019
3129.00,0.0019
3128.00,0.0019
3127.00,0.0020
3126.00,0.0020
3125.00,0.0020
3124.00,0.0020
3123.00,0.0020
3122.00,0.0020
3121.00,0.0021
3120.00,0.0021
3119.00,0.0021
3118.00,0.0021
3117.00,0.0021
3116.00,0.0021
3115.00,0.0021
3114.00,0.0021
3113.00,0.0021
3112.00,0.0022
3111.00,0.0022
3110.00,0.0022
3109.00,0.0023
3108.00,0.0023
3107.00,0.0023
3106.00,0.0024
3105.00,0.0024
3104.00,0.0024
3103.00,0.0025
3102.00,0.0025
3101.00,0.0025
3100.00,0.0025
3099.00,0.0025
3098.00,0.0024
3097.00,0.0024
3096.00,0.0024
3095.00,0.0024
3094.00,0.0024
3093.00,0.0025
3092.00,0.0025
3091.00,0.0026
3090.00,0.0027
3089.00,0.0028
3088.00,0.0030
3087.00,0.0031
3086.00,0.0032
3085.00,0.0034
3084.00,0.0035
3083.00,0.0036
3082.00,0.0036
3081.00,0.0036
3080.00,0.0036
3079.00,0.0035
3078.00,0.0034
3077.00,0.0033
3076.00,0.0032
3075.00,0.0032
3074.00,0.0031
3073.00,0.0031
3072.00,0.0031
3071.00,0.0031
3070.00,0.0031
3069.00,0.0032
3068.00,0.0033
3067.00,0.0034
3066.00,0.0035
3065.00,0.0037
3064.00,0.0039
3063.00,0.0040
3062.00,0.0042
3061.00,0.0043
3060.00,0.0044
3059.00,0.0044
3058.00,0.0044
3057.00,0.0043
3056.00,0.0042
3055.00,0.0040
3054.00,0.0038
3053.00,0.0037
3052.00,0.0035
3051.00,0.0034
3050.00,0.0033
3049.00,0.0032
3048.00,0.0032
3047.00,0.0031
3046.00,0.0031
3045.00,0.0030
3044.00,0.0030
3043.00,0.0030
3042.00,0.0030
3041.00,0.0031
3040.00,0.0032
3039.00,0.0033
3038.00,0.0034
3037.00,0.0035
3036.00,0.0037
3035.00,0.0039
3034.00,0.0042
3033.00,0.0045
3032.00,0.0048
3031.00,0.0051
3030.00,0.0055
3029.00,0.0058
3028.00,0.0062
3027.00,0.0064
3026.00,0.0067
3025.00,0.0068
3024.00,0.0068
3023.00,0.0066
3022.00,0.0063
3021.00,0.0060
3020.00,0.0055
3019.00,0.0051
3018.00,0.0047
3017.00,0.0043
3016.00,0.0039
3015.00,0.0037
3014.00,0.0034
3013.00,0.0033
3012.00,0.0032
3011.00,0.0031
3010.00,0.0030
3009.00,0.0030
3008.00,0.0029
3007.00,0.0029
3006.00,0.0029
3005.00,0.0030
3004.00,0.0030
3003.00,0.0031
3002.00,0.0031
3001.00,0.0031
3000.00,0.0031
2999.00,0.0031
2998.00,0.0030
2997.00,0.0029
2996.00,0.0028
2995.00,0.0027
2994.00,0.0027
2993.00,0.0026
2992.00,0.0026
2991.00,0.0025
2990.00,0.0025
2989.00,0.0025
2988.00,0.0025
2987.00,0.0025
2986.00,0.0025
2985.00,0.0025
2984.00,0.0025
2983.00,0.0025
2982.00,0.0025
2981.00,0.0025
2980.00,0.0026
2979.00,0.0026
2978.00,0.0026
2977.00,0.0027
2976.00,0.0027
2975.00,0.0027
2974.00,0.0027
2973.00,0.0027
2972.00,0.0028
2971.00,0.0028
2970.00,0.0028
2969.00,0.0029
2968.00,0.0029
2967.00,0.0030
2966.00,0.0031
2965.00,0.0031
2964.00,0.0032
2963.00,0.0033
2962.00,0.0033
2961.00,0.0034
2960.00,0.0034
2959.00,0.0034
2958.00,0.0035
2957.00,0.0036
2956.00,0.0037
2955.00,0.0038
2954.00,0.0038
2953.00,0.0039
2952.00,0.0040
2951.00,0.0041
2950.00,0.0042
2949.00,0.0042
2948.00,0.0043
2947.00,0.0044
2946.00,0.0045
2945.00,0.0046
2944.00,0.0048
2943.00,0.0050
2942.00,0.0051
2941.00,0.0053
2940.00,0.0055
2939.00,0.0057
2938.00,0.0059
2937.00,0.0062
2936.00,0.0064
2935.00,0.0067
2934.00,0.0069
2933.00,0.0072
2932.00,0.0075
2931.00,0.0078
2930.00,0.0080
2929.00,0.0083
2928.00,0.0085
2927.00,0.0087
2926.00,0.0089
2925.00,0.0090
2924.00,0.0091
2923.00,0.0092
2922.00,0.0093
2921.00,0.0094
2920.00,0.0094
2919.00,0.0094
2918.00,0.0093
2917.00,0.0092
2916.00,0.0090
2915.00,0.0088
2914.00,0.0086
2913.00,0.0084
2912.00,0.0082
2911.00,0.0080
2910.00,0.0078
2909.00,0.0076
2908.00,0.0074
2907.00,0.0071
2906.00,0.0069
2905.00,0.0067
2904.00,0.0065
2903.00,0.0063
2902.00,0.0061
2901.00,0.0059
2900.00,0.0058
2899.00,0.0056
2898.00,0.0054
2897.00,0.0053
2896.00,0.0051
2895.00,0.0050
2894.00,0.0049
2893.00,0.0048
2892.00,0.0047
2891.00,0.0046
2890.00,0.0044
2889.00,0.0043
2888.00,0.0043
2887.00,0.0042
2886.00,0.0041
2885.00,0.0041
2884.00,0.0040
2883.00,0.0039
2882.00,0.0039
2881.00,0.0038
2880.00,0.0038
2879.00,0.0038
2878.00,0.0037
2877.00,0.0037
2876.00,0.0037
2875.00,0.0037
2874.00,0.0036
2873.00,0.0036
2872.00,0.0036
2871.00,0.0036
2870.00,0.0036
2869.00,0.0036
2868.00,0.0036
2867.00,0.0036
2866.00,0.0036
2865.00,0.0037
2864.00,0.0037
2863.00,0.0038
2862.00,0.0039
2861.00,0.0040
2860.00,0.0041
2859.00,0.0042
2858.00,0.0044
2857.00,0.0045
2856.00,0.0047
2855.00,0.0048
2854.00,0.0050
2853.00,0.0051
2852.00,0.0052
2851.00,0.0053
2850.00,0.0054
2849.00,0.0053
2848.00,0.0053
2847.00,0.0052
2846.00,0.0050
2845.00,0.0048
2844.00,0.0046
2843.00,0.0044
2842.00,0.0042
2841.00,0.0039
2840.00,0.0037
2839.00,0.0034
2838.00,0.0032
2837.00,0.0031
2836.00,0.0029
2835.00,0.0027
2834.00,0.0026
2833.00,0.0025
2832.00,0.0024
2831.00,0.0024
2830.00,0.0024
2829.00,0.0023
2828.00,0.0023
2827.00,0.0023
2826.00,0.0023
2825.00,0.0023
2824.00,0.0022
2823.00,0.0022
2822.00,0.0022
2821.00,0.0022
2820.00,0.0021
2819.00,0.0021
2818.00,0.0021
2817.00,0.0021
2816.00,0.0021
2815.00,0.0021
2814.00,0.0021
2813.00,0.0021
2812.00,0.0021
2811.00,0.0021
2810.00,0.0021
2809.00,0.0021
2808.00,0.0020
2807.00,0.0020
2806.00,0.0020
2805.00,0.0020
2804.00,0.0020
2803.00,0.0020
2802.00,0.0020
2801.00,0.0020
2800.00,0.0020
2799.00,0.0020
2798.00,0.0020
2797.00,0.0020
2796.00,0.0020
2795.00,0.0020
2794.00,0.0020
2793.00,0.0020
2792.00,0.0020
2791.00,0.0019
2790.00,0.0019
2789.00,0.0019
2788.00,0.0019
2787.00,0.0019
2786.00,0.0019
2785.00,0.0019
2784.00,0.0019
2783.00,0.0019
2782.00,0.0019
2781.00,0.0019
2780.00,0.0019
2779.00,0.0019
2778.00,0.0019
2777.00,0.0019
2776.00,0.0019
2775.00,0.0019
2774.00,0.0019
2773.00,0.0019
2772.00,0.0019
2771.00,0.0019
2770.00,0.0019
2769.00,0.0019
2768.00,0.0019
2767.00,0.0019
2766.00,0.0019
2765.00,0.0019
2764.00,0.0018
2763.00,0.0018
2762.00,0.0018
2761.00,0.0018
2760.00,0.0018
2759.00,0.0018
2758.00,0.0018
2757.00,0.0018
2756.00,0.0018
2755.00,0.0018
2754.00,0.0018
2753.00,0.0018
2752.00,0.0018
2751.00,0.0018
2750.00,0.0018
2749.00,0.0018
2748.00,0.0018
2747.00,0.0018
2746.00,0.0018
2745.00,0.0018
2744.00,0.0018
2743.00,0.0018
2742.00,0.0018
2741.00,0.0018
2740.00,0.0018
2739.00,0.0018
2738.00,0.0018
2737.00,0.0018
2736.00,0.0018
2735.00,0.0018
2734.00,0.0017
2733.00,0.0017
2732.00,0.0018
2731.00,0.0018
2730.00,0.0018
2729.00,0.0018
2728.00,0.0018
2727.00,0.0018
2726.00,0.0018
2725.00,0.0018
2724.00,0.0018
2723.00,0.0018
2722.00,0.0018
2721.00,0.0018
2720.00,0.0018
2719.00,0.0018
2718.00,0.0018
2717.00,0.0018
2716.00,0.0018
2715.00,0.0018
2714.00,0.0018
2713.00,0.0018
2712.00,0.0018
2711.00,0.0018
2710.00,0.0018
2709.00,0.0018
2708.00,0.0018
2707.00,0.0018
2706.00,0.0018
2705.00,0.0018
2704.00,0.0018
2703.00,0.0017
2702.00,0.0017
2701.00,0.0017
2700.00,0.0017
2699.00,0.0017
2698.00,0.0017
2697.00,0.0017
2696.00,0.0017
2695.00,0.0017
2694.00,0.0017
2693.00,0.0017
2692.00,0.0017
2691.00,0.0017
2690.00,0.0018
2689.00,0.0018
2688.00,0.0018
2687.00,0.0018
2686.00,0.0018
2685.00,0.0018
2684.00,0.0018
2683.00,0.0017
2682.00,0.0017
2681.00,0.0017
2680.00,0.0017
2679.00,0.0017
2678.00,0.0017
2677.00,0.0017
2676.00,0.0017
2675.00,0.0017
2674.00,0.0017
2673.00,0.0017
2672.00,0.0017
2671.00,0.0017
2670.00,0.0017
2669.00,0.0017
2668.00,0.0018
2667.00,0.0018
2666.00,0.0018
2665.00,0.0018
2664.00,0.0018
2663.00,0.0019
2662.00,0.0019
2661.00,0.0019
2660.00,0.0019
2659.00,0.0020
2658.00,0.0020
2657.00,0.0020
2656.00,0.0020
2655.00,0.0020
2654.00,0.0020
2653.00,0.0020
2652.00,0.0020
2651.00,0.0020
2650.00,0.0020
2649.00,0.0020
2648.00,0.0020
2647.00,0.0020
2646.00,0.0020
2645.00,0.0020
2644.00,0.0020
2643.00,0.0020
2642.00,0.0020
2641.00,0.0020
2640.00,0.0020
2639.00,0.0020
2638.00,0.0020
2637.00,0.0019
2636.00,0.0019
2635.00,0.0019
2634.00,0.0020
2633.00,0.0020
2632.00,0.0020
2631.00,0.0020
2630.00,0.0020
2629.00,0.0020
2628.00,0.0020
2627.00,0.0020
2626.00,0.0019
2625.00,0.0019
2624.00,0.0019
2623.00,0.0019
2622.00,0.0019
2621.00,0.0019
2620.00,0.0019
2619.00,0.0019
2618.00,0.0019
2617.00,0.0019
2616.00,0.0019
2615.00,0.0019
2614.00,0.0018
2613.00,0.0018
2612.00,0.0018
2611.00,0.0018
2610.00,0.0018
