Created as New Dataset,Sample 852 By YargerLab Date Saturday, April 18 2026
cm-1,A
3716.00,0.0039
3715.00,0.0039
3714.00,0.0039
3713.00,0.0039
3712.00,0.0039
3711.00,0.0039
3710.00,0.0039
3709.00,0.0039
3708.00,0.0039
3707.00,0.0039
3706.00,0.0039
3705.00,0.0038
3704.00,0.0038
3703.00,0.0038
3702.00,0.0038
3701.00,0.0038
3700.00,0.0038
3699.00,0.0038
3698.00,0.0038
3697.00,0.0038
3696.00,0.0038
3695.00,0.0038
3694.00,0.0038
3693.00,0.0038
3692.00,0.0038
3691.00,0.0038
3690.00,0.0037
3689.00,0.0037
3688.00,0.0037
3687.00,0.0037
3686.00,0.0037
3685.00,0.0037
3684.00,0.0036
3683.00,0.0036
3682.00,0.0036
3681.00,0.0036
3680.00,0.0036
3679.00,0.0036
3678.00,0.0036
3677.00,0.0035
3676.00,0.0035
3675.00,0.0035
3674.00,0.0035
3673.00,0.0035
3672.00,0.0035
3671.00,0.0035
3670.00,0.0035
3669.00,0.0035
3668.00,0.0035
3667.00,0.0035
3666.00,0.0035
3665.00,0.0035
3664.00,0.0035
3663.00,0.0035
3662.00,0.0035
3661.00,0.0035
3660.00,0.0035
3659.00,0.0035
3658.00,0.0035
3657.00,0.0035
3656.00,0.0035
3655.00,0.0035
3654.00,0.0035
3653.00,0.0035
3652.00,0.0035
3651.00,0.0034
3650.00,0.0034
3649.00,0.0034
3648.00,0.0034
3647.00,0.0034
3646.00,0.0034
3645.00,0.0034
3644.00,0.0035
3643.00,0.0035
3642.00,0.0035
3641.00,0.0035
3640.00,0.0035
3639.00,0.0035
3638.00,0.0035
3637.00,0.0035
3636.00,0.0036
3635.00,0.0036
3634.00,0.0036
3633.00,0.0037
3632.00,0.0037
3631.00,0.0037
3630.00,0.0037
3629.00,0.0037
3628.00,0.0038
3627.00,0.0038
3626.00,0.0037
3625.00,0.0037
3624.00,0.0037
3623.00,0.0038
3622.00,0.0038
3621.00,0.0038
3620.00,0.0038
3619.00,0.0039
3618.00,0.0039
3617.00,0.0039
3616.00,0.0039
3615.00,0.0039
3614.00,0.0039
3613.00,0.0040
3612.00,0.0040
3611.00,0.0040
3610.00,0.0040
3609.00,0.0040
3608.00,0.0040
3607.00,0.0040
3606.00,0.0041
3605.00,0.0041
3604.00,0.0041
3603.00,0.0041
3602.00,0.0041
3601.00,0.0041
3600.00,0.0041
3599.00,0.0041
3598.00,0.0041
3597.00,0.0042
3596.00,0.0042
3595.00,0.0042
3594.00,0.0043
3593.00,0.0043
3592.00,0.0044
3591.00,0.0044
3590.00,0.0044
3589.00,0.0044
3588.00,0.0044
3587.00,0.0045
3586.00,0.0046
3585.00,0.0047
3584.00,0.0048
3583.00,0.0049
3582.00,0.0051
3581.00,0.0052
3580.00,0.0054
3579.00,0.0056
3578.00,0.0058
3577.00,0.0060
3576.00,0.0063
3575.00,0.0066
3574.00,0.0069
3573.00,0.0074
3572.00,0.0079
3571.00,0.0085
3570.00,0.0092
3569.00,0.0099
3568.00,0.0108
3567.00,0.0118
3566.00,0.0127
3565.00,0.0135
3564.00,0.0142
3563.00,0.0148
3562.00,0.0153
3561.00,0.0155
3560.00,0.0156
3559.00,0.0155
3558.00,0.0152
3557.00,0.0148
3556.00,0.0143
3555.00,0.0138
3554.00,0.0133
3553.00,0.0127
3552.00,0.0122
3551.00,0.0117
3550.00,0.0112
3549.00,0.0107
3548.00,0.0103
3547.00,0.0099
3546.00,0.0095
3545.00,0.0092
3544.00,0.0090
3543.00,0.0087
3542.00,0.0086
3541.00,0.0084
3540.00,0.0083
3539.00,0.0082
3538.00,0.0081
3537.00,0.0081
3536.00,0.0080
3535.00,0.0079
3534.00,0.0079
3533.00,0.0079
3532.00,0.0079
3531.00,0.0079
3530.00,0.0080
3529.00,0.0080
3528.00,0.0080
3527.00,0.0081
3526.00,0.0081
3525.00,0.0081
3524.00,0.0082
3523.00,0.0082
3522.00,0.0083
3521.00,0.0084
3520.00,0.0085
3519.00,0.0086
3518.00,0.0087
3517.00,0.0088
3516.00,0.0089
3515.00,0.0090
3514.00,0.0091
3513.00,0.0092
3512.00,0.0093
3511.00,0.0094
3510.00,0.0095
3509.00,0.0096
3508.00,0.0097
3507.00,0.0098
3506.00,0.0099
3505.00,0.0100
3504.00,0.0101
3503.00,0.0103
3502.00,0.0104
3501.00,0.0105
3500.00,0.0107
3499.00,0.0108
3498.00,0.0109
3497.00,0.0111
3496.00,0.0112
3495.00,0.0113
3494.00,0.0115
3493.00,0.0116
3492.00,0.0118
3491.00,0.0119
3490.00,0.0121
3489.00,0.0122
3488.00,0.0123
3487.00,0.0124
3486.00,0.0126
3485.00,0.0127
3484.00,0.0129
3483.00,0.0130
3482.00,0.0132
3481.00,0.0133
3480.00,0.0135
3479.00,0.0136
3478.00,0.0138
3477.00,0.0139
3476.00,0.0140
3475.00,0.0142
3474.00,0.0143
3473.00,0.0144
3472.00,0.0145
3471.00,0.0147
3470.00,0.0148
3469.00,0.0149
3468.00,0.0150
3467.00,0.0151
3466.00,0.0152
3465.00,0.0154
3464.00,0.0155
3463.00,0.0156
3462.00,0.0157
3461.00,0.0159
3460.00,0.0160
3459.00,0.0161
3458.00,0.0163
3457.00,0.0164
3456.00,0.0166
3455.00,0.0167
3454.00,0.0169
3453.00,0.0170
3452.00,0.0172
3451.00,0.0174
3450.00,0.0176
3449.00,0.0178
3448.00,0.0180
3447.00,0.0182
3446.00,0.0184
3445.00,0.0187
3444.00,0.0189
3443.00,0.0192
3442.00,0.0194
3441.00,0.0197
3440.00,0.0200
3439.00,0.0203
3438.00,0.0206
3437.00,0.0209
3436.00,0.0212
3435.00,0.0216
3434.00,0.0219
3433.00,0.0223
3432.00,0.0227
3431.00,0.0231
3430.00,0.0235
3429.00,0.0239
3428.00,0.0242
3427.00,0.0246
3426.00,0.0250
3425.00,0.0253
3424.00,0.0256
3423.00,0.0260
3422.00,0.0263
3421.00,0.0266
3420.00,0.0269
3419.00,0.0272
3418.00,0.0275
3417.00,0.0278
3416.00,0.0280
3415.00,0.0283
3414.00,0.0285
3413.00,0.0287
3412.00,0.0289
3411.00,0.0291
3410.00,0.0293
3409.00,0.0295
3408.00,0.0297
3407.00,0.0299
3406.00,0.0301
3405.00,0.0303
3404.00,0.0305
3403.00,0.0308
3402.00,0.0311
3401.00,0.0313
3400.00,0.0317
3399.00,0.0320
3398.00,0.0324
3397.00,0.0328
3396.00,0.0332
3395.00,0.0337
3394.00,0.0342
3393.00,0.0347
3392.00,0.0352
3391.00,0.0357
3390.00,0.0361
3389.00,0.0366
3388.00,0.0370
3387.00,0.0373
3386.00,0.0376
3385.00,0.0378
3384.00,0.0379
3383.00,0.0380
3382.00,0.0380
3381.00,0.0379
3380.00,0.0378
3379.00,0.0376
3378.00,0.0374
3377.00,0.0372
3376.00,0.0370
3375.00,0.0367
3374.00,0.0364
3373.00,0.0361
3372.00,0.0359
3371.00,0.0357
3370.00,0.0355
3369.00,0.0353
3368.00,0.0351
3367.00,0.0350
3366.00,0.0348
3365.00,0.0347
3364.00,0.0346
3363.00,0.0346
3362.00,0.0346
3361.00,0.0346
3360.00,0.0347
3359.00,0.0348
3358.00,0.0349
3357.00,0.0350
3356.00,0.0351
3355.00,0.0352
3354.00,0.0354
3353.00,0.0356
3352.00,0.0358
3351.00,0.0360
3350.00,0.0363
3349.00,0.0365
3348.00,0.0367
3347.00,0.0370
3346.00,0.0373
3345.00,0.0375
3344.00,0.0378
3343.00,0.0380
3342.00,0.0383
3341.00,0.0385
3340.00,0.0388
3339.00,0.0390
3338.00,0.0393
3337.00,0.0395
3336.00,0.0396
3335.00,0.0398
3334.00,0.0399
3333.00,0.0401
3332.00,0.0402
3331.00,0.0403
3330.00,0.0404
3329.00,0.0404
3328.00,0.0405
3327.00,0.0405
3326.00,0.0406
3325.00,0.0405
3324.00,0.0405
3323.00,0.0405
3322.00,0.0405
3321.00,0.0404
3320.00,0.0404
3319.00,0.0404
3318.00,0.0403
3317.00,0.0403
3316.00,0.0402
3315.00,0.0402
3314.00,0.0401
3313.00,0.0400
3312.00,0.0400
3311.00,0.0399
3310.00,0.0398
3309.00,0.0398
3308.00,0.0397
3307.00,0.0397
3306.00,0.0396
3305.00,0.0394
3304.00,0.0393
3303.00,0.0392
3302.00,0.0391
3301.00,0.0390
3300.00,0.0389
3299.00,0.0389
3298.00,0.0388
3297.00,0.0387
3296.00,0.0386
3295.00,0.0385
3294.00,0.0384
3293.00,0.0383
3292.00,0.0382
3291.00,0.0381
3290.00,0.0379
3289.00,0.0378
3288.00,0.0377
3287.00,0.0376
3286.00,0.0374
3285.00,0.0373
3284.00,0.0372
3283.00,0.0370
3282.00,0.0369
3281.00,0.0368
3280.00,0.0367
3279.00,0.0366
3278.00,0.0365
3277.00,0.0364
3276.00,0.0363
3275.00,0.0363
3274.00,0.0362
3273.00,0.0361
3272.00,0.0360
3271.00,0.0359
3270.00,0.0357
3269.00,0.0356
3268.00,0.0355
3267.00,0.0355
3266.00,0.0354
3265.00,0.0353
3264.00,0.0352
3263.00,0.0352
3262.00,0.0351
3261.00,0.0351
3260.00,0.0350
3259.00,0.0350
3258.00,0.0349
3257.00,0.0348
3256.00,0.0348
3255.00,0.0347
3254.00,0.0346
3253.00,0.0345
3252.00,0.0344
3251.00,0.0344
3250.00,0.0343
3249.00,0.0343
3248.00,0.0343
3247.00,0.0343
3246.00,0.0342
3245.00,0.0342
3244.00,0.0341
3243.00,0.0340
3242.00,0.0340
3241.00,0.0339
3240.00,0.0339
3239.00,0.0339
3238.00,0.0338
3237.00,0.0337
3236.00,0.0337
3235.00,0.0336
3234.00,0.0334
3233.00,0.0333
3232.00,0.0332
3231.00,0.0331
3230.00,0.0329
3229.00,0.0328
3228.00,0.0327
3227.00,0.0325
3226.00,0.0323
3225.00,0.0322
3224.00,0.0320
3223.00,0.0318
3222.00,0.0316
3221.00,0.0314
3220.00,0.0312
3219.00,0.0310
3218.00,0.0308
3217.00,0.0306
3216.00,0.0304
3215.00,0.0301
3214.00,0.0299
3213.00,0.0296
3212.00,0.0294
3211.00,0.0292
3210.00,0.0289
3209.00,0.0287
3208.00,0.0285
3207.00,0.0282
3206.00,0.0280
3205.00,0.0277
3204.00,0.0275
3203.00,0.0272
3202.00,0.0270
3201.00,0.0268
3200.00,0.0265
3199.00,0.0263
3198.00,0.0261
3197.00,0.0259
3196.00,0.0257
3195.00,0.0255
3194.00,0.0253
3193.00,0.0250
3192.00,0.0248
3191.00,0.0246
3190.00,0.0244
3189.00,0.0242
3188.00,0.0240
3187.00,0.0238
3186.00,0.0236
3185.00,0.0234
3184.00,0.0232
3183.00,0.0230
3182.00,0.0228
3181.00,0.0226
3180.00,0.0224
3179.00,0.0222
3178.00,0.0221
3177.00,0.0219
3176.00,0.0217
3175.00,0.0216
3174.00,0.0214
3173.00,0.0212
3172.00,0.0211
3171.00,0.0209
3170.00,0.0208
3169.00,0.0207
3168.00,0.0205
3167.00,0.0203
3166.00,0.0202
3165.00,0.0200
3164.00,0.0198
3163.00,0.0197
3162.00,0.0195
3161.00,0.0194
3160.00,0.0192
3159.00,0.0191
3158.00,0.0190
3157.00,0.0189
3156.00,0.0187
3155.00,0.0186
3154.00,0.0184
3153.00,0.0183
3152.00,0.0182
3151.00,0.0181
3150.00,0.0179
3149.00,0.0178
3148.00,0.0177
3147.00,0.0175
3146.00,0.0174
3145.00,0.0173
3144.00,0.0172
3143.00,0.0171
3142.00,0.0170
3141.00,0.0168
3140.00,0.0167
3139.00,0.0166
3138.00,0.0165
3137.00,0.0164
3136.00,0.0162
3135.00,0.0161
3134.00,0.0160
3133.00,0.0159
3132.00,0.0159
3131.00,0.0158
3130.00,0.0157
3129.00,0.0156
3128.00,0.0154
3127.00,0.0153
3126.00,0.0152
3125.00,0.0152
3124.00,0.0151
3123.00,0.0150
3122.00,0.0149
3121.00,0.0148
3120.00,0.0147
3119.00,0.0146
3118.00,0.0145
3117.00,0.0144
3116.00,0.0144
3115.00,0.0143
3114.00,0.0142
3113.00,0.0142
3112.00,0.0141
3111.00,0.0140
3110.00,0.0139
3109.00,0.0138
3108.00,0.0137
3107.00,0.0136
3106.00,0.0136
3105.00,0.0135
3104.00,0.0134
3103.00,0.0133
3102.00,0.0133
3101.00,0.0132
3100.00,0.0131
3099.00,0.0131
3098.00,0.0130
3097.00,0.0130
3096.00,0.0129
3095.00,0.0128
3094.00,0.0127
3093.00,0.0127
3092.00,0.0126
3091.00,0.0125
3090.00,0.0124
3089.00,0.0123
3088.00,0.0123
3087.00,0.0122
3086.00,0.0121
3085.00,0.0121
3084.00,0.0120
3083.00,0.0119
3082.00,0.0119
3081.00,0.0118
3080.00,0.0118
3079.00,0.0117
3078.00,0.0116
3077.00,0.0116
3076.00,0.0115
3075.00,0.0115
3074.00,0.0114
3073.00,0.0114
3072.00,0.0114
3071.00,0.0113
3070.00,0.0113
3069.00,0.0112
3068.00,0.0111
3067.00,0.0111
3066.00,0.0110
3065.00,0.0110
3064.00,0.0109
3063.00,0.0108
3062.00,0.0108
3061.00,0.0108
3060.00,0.0107
3059.00,0.0107
3058.00,0.0107
3057.00,0.0106
3056.00,0.0106
3055.00,0.0105
3054.00,0.0105
3053.00,0.0105
3052.00,0.0104
3051.00,0.0104
3050.00,0.0103
3049.00,0.0103
3048.00,0.0102
3047.00,0.0102
3046.00,0.0102
3045.00,0.0101
3044.00,0.0101
3043.00,0.0101
3042.00,0.0100
3041.00,0.0100
3040.00,0.0100
3039.00,0.0100
3038.00,0.0099
3037.00,0.0099
3036.00,0.0098
3035.00,0.0097
3034.00,0.0097
3033.00,0.0097
3032.00,0.0097
3031.00,0.0096
3030.00,0.0096
3029.00,0.0096
3028.00,0.0096
3027.00,0.0096
3026.00,0.0096
3025.00,0.0096
3024.00,0.0096
3023.00,0.0096
3022.00,0.0096
3021.00,0.0096
3020.00,0.0096
3019.00,0.0097
3018.00,0.0097
3017.00,0.0097
3016.00,0.0098
3015.00,0.0098
3014.00,0.0098
3013.00,0.0097
3012.00,0.0096
3011.00,0.0094
3010.00,0.0092
3009.00,0.0090
3008.00,0.0088
3007.00,0.0087
3006.00,0.0085
3005.00,0.0084
3004.00,0.0084
3003.00,0.0083
3002.00,0.0084
3001.00,0.0084
3000.00,0.0086
2999.00,0.0088
2998.00,0.0090
2997.00,0.0093
2996.00,0.0095
2995.00,0.0097
2994.00,0.0096
2993.00,0.0095
2992.00,0.0092
2991.00,0.0090
2990.00,0.0088
2989.00,0.0087
2988.00,0.0087
2987.00,0.0087
2986.00,0.0087
2985.00,0.0086
2984.00,0.0083
2983.00,0.0080
2982.00,0.0077
2981.00,0.0075
2980.00,0.0075
2979.00,0.0076
2978.00,0.0077
2977.00,0.0080
2976.00,0.0085
2975.00,0.0090
2974.00,0.0097
2973.00,0.0102
2972.00,0.0106
2971.00,0.0107
2970.00,0.0105
2969.00,0.0101
2968.00,0.0098
2967.00,0.0095
2966.00,0.0093
2965.00,0.0092
2964.00,0.0092
2963.00,0.0094
2962.00,0.0095
2961.00,0.0097
2960.00,0.0099
2959.00,0.0100
2958.00,0.0101
2957.00,0.0102
2956.00,0.0102
2955.00,0.0103
2954.00,0.0104
2953.00,0.0106
2952.00,0.0109
2951.00,0.0113
2950.00,0.0118
2949.00,0.0126
2948.00,0.0135
2947.00,0.0145
2946.00,0.0155
2945.00,0.0164
2944.00,0.0171
2943.00,0.0176
2942.00,0.0178
2941.00,0.0178
2940.00,0.0178
2939.00,0.0176
2938.00,0.0174
2937.00,0.0173
2936.00,0.0172
2935.00,0.0172
2934.00,0.0171
2933.00,0.0170
2932.00,0.0168
2931.00,0.0164
2930.00,0.0160
2929.00,0.0155
2928.00,0.0150
2927.00,0.0146
2926.00,0.0142
2925.00,0.0139
2924.00,0.0137
2923.00,0.0136
2922.00,0.0136
2921.00,0.0137
2920.00,0.0139
2919.00,0.0142
2918.00,0.0147
2917.00,0.0152
2916.00,0.0158
2915.00,0.0162
2914.00,0.0164
2913.00,0.0164
2912.00,0.0161
2911.00,0.0157
2910.00,0.0152
2909.00,0.0147
2908.00,0.0143
2907.00,0.0140
2906.00,0.0138
2905.00,0.0137
2904.00,0.0136
2903.00,0.0136
2902.00,0.0136
2901.00,0.0138
2900.00,0.0139
2899.00,0.0141
2898.00,0.0142
2897.00,0.0143
2896.00,0.0143
2895.00,0.0143
2894.00,0.0142
2893.00,0.0140
2892.00,0.0139
2891.00,0.0137
2890.00,0.0135
2889.00,0.0133
2888.00,0.0131
2887.00,0.0130
2886.00,0.0129
2885.00,0.0128
2884.00,0.0126
2883.00,0.0125
2882.00,0.0125
2881.00,0.0124
2880.00,0.0124
2879.00,0.0124
2878.00,0.0123
2877.00,0.0123
2876.00,0.0122
2875.00,0.0122
2874.00,0.0121
2873.00,0.0120
2872.00,0.0120
2871.00,0.0120
2870.00,0.0119
2869.00,0.0118
2868.00,0.0118
2867.00,0.0117
2866.00,0.0116
2865.00,0.0116
2864.00,0.0115
2863.00,0.0115
2862.00,0.0114
2861.00,0.0114
2860.00,0.0114
2859.00,0.0113
2858.00,0.0113
2857.00,0.0113
2856.00,0.0113
2855.00,0.0112
2854.00,0.0112
2853.00,0.0111
2852.00,0.0111
2851.00,0.0111
2850.00,0.0110
2849.00,0.0110
2848.00,0.0110
2847.00,0.0110
2846.00,0.0110
2845.00,0.0110
2844.00,0.0109
2843.00,0.0109
2842.00,0.0109
2841.00,0.0109
2840.00,0.0109
2839.00,0.0109
2838.00,0.0109
2837.00,0.0109
2836.00,0.0109
2835.00,0.0108
2834.00,0.0108
2833.00,0.0108
2832.00,0.0108
2831.00,0.0108
2830.00,0.0108
2829.00,0.0108
2828.00,0.0108
2827.00,0.0108
2826.00,0.0107
2825.00,0.0107
2824.00,0.0107
2823.00,0.0106
2822.00,0.0106
2821.00,0.0106
2820.00,0.0105
2819.00,0.0105
2818.00,0.0104
2817.00,0.0104
2816.00,0.0103
2815.00,0.0103
2814.00,0.0103
2813.00,0.0102
2812.00,0.0102
2811.00,0.0102
2810.00,0.0101
2809.00,0.0101
2808.00,0.0100
2807.00,0.0100
2806.00,0.0100
2805.00,0.0100
2804.00,0.0099
2803.00,0.0099
2802.00,0.0099
2801.00,0.0099
2800.00,0.0098
2799.00,0.0098
2798.00,0.0098
2797.00,0.0098
2796.00,0.0097
2795.00,0.0097
2794.00,0.0097
2793.00,0.0097
2792.00,0.0096
2791.00,0.0096
2790.00,0.0096
2789.00,0.0095
2788.00,0.0095
2787.00,0.0095
2786.00,0.0095
2785.00,0.0095
2784.00,0.0095
2783.00,0.0095
2782.00,0.0094
2781.00,0.0094
2780.00,0.0094
2779.00,0.0094
2778.00,0.0093
2777.00,0.0093
2776.00,0.0093
2775.00,0.0093
2774.00,0.0093
2773.00,0.0092
2772.00,0.0092
2771.00,0.0092
2770.00,0.0092
2769.00,0.0092
2768.00,0.0092
2767.00,0.0092
2766.00,0.0092
2765.00,0.0091
2764.00,0.0091
2763.00,0.0091
2762.00,0.0091
2761.00,0.0091
2760.00,0.0091
2759.00,0.0091
2758.00,0.0090
2757.00,0.0090
2756.00,0.0090
2755.00,0.0090
2754.00,0.0089
2753.00,0.0089
2752.00,0.0089
2751.00,0.0089
2750.00,0.0089
2749.00,0.0089
2748.00,0.0089
2747.00,0.0089
2746.00,0.0089
2745.00,0.0089
2744.00,0.0089
2743.00,0.0089
2742.00,0.0089
2741.00,0.0089
2740.00,0.0089
2739.00,0.0089
2738.00,0.0089
2737.00,0.0090
2736.00,0.0090
2735.00,0.0091
2734.00,0.0091
2733.00,0.0091
2732.00,0.0092
2731.00,0.0092
2730.00,0.0093
2729.00,0.0093
2728.00,0.0093
2727.00,0.0094
2726.00,0.0094
2725.00,0.0094
2724.00,0.0094
2723.00,0.0094
2722.00,0.0094
2721.00,0.0094
2720.00,0.0094
2719.00,0.0093
2718.00,0.0093
2717.00,0.0092
2716.00,0.0092
2715.00,0.0092
2714.00,0.0092
2713.00,0.0092
2712.00,0.0092
2711.00,0.0092
2710.00,0.0092
2709.00,0.0092
2708.00,0.0091
2707.00,0.0091
2706.00,0.0091
2705.00,0.0090
2704.00,0.0090
2703.00,0.0090
2702.00,0.0090
2701.00,0.0089
2700.00,0.0089
2699.00,0.0089
2698.00,0.0089
2697.00,0.0089
2696.00,0.0088
2695.00,0.0088
2694.00,0.0088
2693.00,0.0087
2692.00,0.0087
2691.00,0.0087
2690.00,0.0087
2689.00,0.0087
2688.00,0.0087
2687.00,0.0086
2686.00,0.0086
2685.00,0.0085
2684.00,0.0085
2683.00,0.0085
2682.00,0.0085
2681.00,0.0084
2680.00,0.0084
2679.00,0.0084
2678.00,0.0084
2677.00,0.0084
2676.00,0.0084
2675.00,0.0084
2674.00,0.0084
2673.00,0.0084
2672.00,0.0083
2671.00,0.0083
2670.00,0.0084
2669.00,0.0084
2668.00,0.0084
2667.00,0.0084
2666.00,0.0085
2665.00,0.0085
2664.00,0.0085
2663.00,0.0086
2662.00,0.0086
2661.00,0.0087
2660.00,0.0087
2659.00,0.0087
2658.00,0.0088
2657.00,0.0088
2656.00,0.0088
2655.00,0.0088
2654.00,0.0088
2653.00,0.0088
2652.00,0.0089
2651.00,0.0089
2650.00,0.0089
2649.00,0.0089
2648.00,0.0089
2647.00,0.0089
2646.00,0.0089
2645.00,0.0089
2644.00,0.0088
2643.00,0.0088
2642.00,0.0088
2641.00,0.0088
2640.00,0.0088
2639.00,0.0088
2638.00,0.0088
2637.00,0.0088
2636.00,0.0087
2635.00,0.0087
2634.00,0.0087
2633.00,0.0087
2632.00,0.0087
2631.00,0.0086
2630.00,0.0086
2629.00,0.0085
2628.00,0.0085
2627.00,0.0085
2626.00,0.0085
2625.00,0.0085
2624.00,0.0084
2623.00,0.0084
2622.00,0.0084
2621.00,0.0084
2620.00,0.0083
2619.00,0.0082
2618.00,0.0082
2617.00,0.0081
2616.00,0.0081
2615.00,0.0081
2614.00,0.0081
2613.00,0.0081
2612.00,0.0080
2611.00,0.0080
2610.00,0.0080
